scansci Spectrometer Data File
--- Measurement Setting ---
Type: Sample Spectrum
Date: Fri Nov 22 18:02:05 2024
User: (Reserved by scansci)
Serial: (Reserved by scansci)
Channel: No. 11
Integration Time: 300
Average: 30
Boxcar: 50
Electrical Dark: No-corrected
Time Normalize: (Reserved by scansci)
Dual-beam: (Reserved by scansci)
Reference Ch: (Reserved by scansci)
--- Measurement Data ---
Pixel   Wavelength   Intensity
  153      236.019      781.478
  154      236.495      781.516
  155       236.97      781.644
  156      237.446       781.83
  157      237.922      782.006
  158      238.398      782.174
  159      238.873      782.272
  160      239.349      782.406
  161      239.824      782.551
  162        240.3      782.513
  163      240.775      782.385
  164      241.251      782.344
  165      241.726      782.359
  166      242.201      782.446
  167      242.676      782.579
  168      243.151      782.704
  169      243.626      782.787
  170      244.101        782.8
  171      244.576      782.776
  172      245.051      782.606
  173      245.526      782.396
  174          246      782.297
  175      246.475      782.212
  176       246.95      782.172
  177      247.424      782.176
  178      247.899      782.199
  179      248.373       782.09
  180      248.847      781.765
  181      249.321      781.438
  182      249.796      781.129
  183       250.27      780.911
  184      250.744      780.853
  185      251.218      780.757
  186      251.692      780.705
  187      252.166      780.723
  188      252.639      780.707
  189      253.113      780.632
  190      253.587      780.593
  191       254.06      780.504
  192      254.534      780.357
  193      255.007      780.277
  194      255.481      780.152
  195      255.954      780.015
  196      256.427      779.931
  197      256.901      779.816
  198      257.374      779.739
  199      257.847      779.761
  200       258.32      779.812
  201      258.793      779.854
  202      259.266       779.88
  203      259.739      779.876
  204      260.211      779.823
  205      260.684      779.752
  206      261.157      779.769
  207      261.629      779.842
  208      262.102      779.866
  209      262.574      779.851
  210      263.046       779.83
  211      263.519      779.827
  212      263.991      779.738
  213      264.463      779.569
  214      264.935      779.489
  215      265.407      779.417
  216      265.879      779.333
  217      266.351      779.205
  218      266.823      779.034
  219      267.295       778.91
  220      267.766      778.854
  221      268.238      778.833
  222       268.71      778.808
  223      269.181      778.739
  224      269.653       778.71
  225      270.124      778.729
  226      270.595      778.686
  227      271.066      778.583
  228      271.538      778.513
  229      272.009      778.504
  230       272.48      778.568
  231      272.951      778.634
  232      273.422      778.646
  233      273.892       778.67
  234      274.363       778.75
  235      274.834      778.839
  236      275.305      778.968
  237      275.775      779.102
  238      276.246      779.162
  239      276.716      779.221
  240      277.186       779.24
  241      277.657      779.223
  242      278.127      779.256
  243      278.597      779.424
  244      279.067      779.649
  245      279.537      779.775
  246      280.007      779.817
  247      280.477       779.84
  248      280.947      779.901
  249      281.417          780
  250      281.886      780.088
  251      282.356      780.156
  252      282.825      780.241
  253      283.295      780.305
  254      283.764      780.298
  255      284.234      780.265
  256      284.703      780.131
  257      285.172      779.935
  258      285.641      779.767
  259       286.11      779.607
  260      286.579      779.504
  261      287.048      779.354
  262      287.517      779.181
  263      287.986      779.162
  264      288.454      779.266
  265      288.923      779.336
  266      289.392      779.316
  267       289.86        779.2
  268      290.329      779.143
  269      290.797      779.202
  270      291.265      779.242
  271      291.734      779.279
  272      292.202      779.353
  273       292.67      779.456
  274      293.138      779.511
  275      293.606      779.542
  276      294.074       779.57
  277      294.541      779.607
  278      295.009      779.686
  279      295.477      779.782
  280      295.944      779.893
  281      296.412      779.982
  282      296.879      780.035
  283      297.347      780.264
  284      297.814      780.513
  285      298.281      780.555
  286      298.749      780.582
  287      299.216      780.844
  288      299.683      781.226
  289       300.15       781.47
  290      300.616      781.656
  291      301.083      781.757
  292       301.55      781.853
  293      302.017      781.931
  294      302.483      781.983
  295       302.95      782.042
  296      303.416      782.075
  297      303.883      782.201
  298      304.349      782.423
  299      304.815      782.536
  300      305.281      782.557
  301      305.748      782.575
  302      306.214      782.615
  303       306.68      782.609
  304      307.146      782.617
  305      307.611      782.679
  306      308.077        782.7
  307      308.543      782.626
  308      309.008      782.511
  309      309.474      782.457
  310      309.939      782.439
  311      310.405      782.424
  312       310.87      782.504
  313      311.335      782.651
  314        311.8       782.88
  315      312.266      783.141
  316      312.731      783.318
  317      313.196      783.418
  318       313.66      783.591
  319      314.125      783.824
  320       314.59       783.97
  321      315.055      783.965
  322      315.519      783.805
  323      315.984      783.697
  324      316.448      783.735
  325      316.913      783.906
  326      317.377      784.139
  327      317.841      784.412
  328      318.305      784.649
  329      318.769      784.827
  330      319.233       784.94
  331      319.697       784.99
  332      320.161      785.286
  333      320.625      785.806
  334      321.089      786.143
  335      321.552      786.339
  336      322.016       786.47
  337      322.479      786.452
  338      322.943      786.392
  339      323.406      786.423
  340      323.869      786.415
  341      324.333      786.422
  342      324.796      786.464
  343      325.259      786.477
  344      325.722       786.35
  345      326.185      786.152
  346      326.647      786.082
  347       327.11      786.092
  348      327.573      786.152
  349      328.035      786.282
  350      328.498       786.42
  351       328.96      786.497
  352      329.423      786.525
  353      329.885      786.483
  354      330.347      786.421
  355       330.81      786.411
  356      331.272      786.451
  357      331.734      786.711
  358      332.196      787.129
  359      332.657      787.443
  360      333.119      787.684
  361      333.581      787.884
  362      334.043      788.065
  363      334.504      788.211
  364      334.966      788.248
  365      335.427      788.193
  366      335.888       788.15
  367       336.35      788.133
  368      336.811      788.187
  369      337.272      788.191
  370      337.733      788.126
  371      338.194      788.132
  372      338.655      788.162
  373      339.115      788.155
  374      339.576      788.131
  375      340.037      788.142
  376      340.497      788.186
  377      340.958      788.266
  378      341.418      788.321
  379      341.879      788.354
  380      342.339      788.398
  381      342.799      788.464
  382      343.259      788.606
  383      343.719      788.734
  384      344.179      788.673
  385      344.639      788.536
  386      345.099      788.537
  387      345.559      788.646
  388      346.018      788.511
  389      346.478      788.328
  390      346.937      788.356
  391      347.397      788.372
  392      347.856       788.42
  393      348.315      788.426
  394      348.774      788.443
  395      349.234      788.454
  396      349.693      788.476
  397      350.152      788.653
  398       350.61      788.788
  399      351.069      788.767
  400      351.528      788.796
  401      351.987      788.833
  402      352.445      788.822
  403      352.904      788.806
  404      353.362      788.824
  405       353.82      788.824
  406      354.279       788.77
  407      354.737      788.723
  408      355.195      788.758
  409      355.653      788.819
  410      356.111      788.901
  411      356.569      789.015
  412      357.027      789.103
  413      357.484      789.145
  414      357.942      789.167
  415      358.399      789.062
  416      358.857      788.878
  417      359.314      788.779
  418      359.772      788.763
  419      360.229      788.664
  420      360.686      788.483
  421      361.143      788.477
  422        361.6      788.615
  423      362.057      788.806
  424      362.514      788.989
  425      362.971      789.054
  426      363.427      788.947
  427      363.884      788.767
  428       364.34       788.58
  429      364.797       788.46
  430      365.253      788.401
  431      365.709       788.36
  432      366.166      788.347
  433      366.622      788.109
  434      367.078      787.734
  435      367.534       787.57
  436       367.99      787.457
  437      368.445      787.381
  438      368.901      787.385
  439      369.357      787.403
  440      369.812      787.402
  441      370.268      787.442
  442      370.723      787.543
  443      371.179      787.704
  444      371.634      787.867
  445      372.089      787.984
  446      372.544      788.084
  447      372.999      788.173
  448      373.454      788.228
  449      373.909      788.233
  450      374.364      788.176
  451      374.818       788.05
  452      375.273      787.999
  453      375.727      788.051
  454      376.182      788.119
  455      376.636      788.189
  456       377.09      788.301
  457      377.545      788.424
  458      377.999      788.368
  459      378.453      788.191
  460      378.907      788.113
  461      379.361      788.118
  462      379.814      788.136
  463      380.268      788.164
  464      380.722      788.263
  465      381.175       788.39
  466      381.629      788.497
  467      382.082      788.618
  468      382.535      788.747
  469      382.989      788.819
  470      383.442      788.897
  471      383.895      789.003
  472      384.348      789.119
  473      384.801      789.247
  474      385.253      789.364
  475      385.706      789.446
  476      386.159      789.537
  477      386.611      789.644
  478      387.064      789.843
  479      387.516      790.164
  480      387.968      790.426
  481      388.421       790.61
  482      388.873      790.702
  483      389.325      790.786
  484      389.777      790.959
  485      390.229      791.173
  486      390.681      791.672
  487      391.132       792.26
  488      391.584      792.591
  489      392.035      792.832
  490      392.487      792.926
  491      392.938      792.969
  492       393.39      793.091
  493      393.841      793.233
  494      394.292      793.501
  495      394.743      793.847
  496      395.194      794.124
  497      395.645      794.311
  498      396.096      794.351
  499      396.546      794.393
  500      396.997       794.53
  501      397.448      794.713
  502      397.898      794.941
  503      398.349      795.177
  504      398.799      795.437
  505      399.249      795.776
  506      399.699      796.163
  507      400.149      796.491
  508      400.599      796.798
  509      401.049      797.041
  510      401.499      797.321
  511      401.949       797.59
  512      402.398      797.782
  513      402.848      797.956
  514      403.297       798.07
  515      403.747      798.172
  516      404.196       798.31
  517      404.645      798.448
  518      405.094      798.584
  519      405.543      798.725
  520      405.992      798.935
  521      406.441      799.182
  522       406.89        799.3
  523      407.339      799.461
  524      407.787       799.72
  525      408.236      799.886
  526      408.684      800.198
  527      409.132      800.665
  528      409.581      801.006
  529      410.029      801.248
  530      410.477      801.419
  531      410.925      801.554
  532      411.373      801.702
  533      411.821      801.938
  534      412.269      802.225
  535      412.716      802.404
  536      413.164      802.524
  537      413.611      802.711
  538      414.059      802.919
  539      414.506      803.116
  540      414.953      803.325
  541        415.4      803.513
  542      415.847      803.666
  543      416.294      803.789
  544      416.741       803.88
  545      417.188      803.959
  546      417.635      804.052
  547      418.081      804.161
  548      418.528      804.292
  549      418.974      804.457
  550      419.421      804.636
  551      419.867      804.835
  552      420.313      805.117
  553      420.759      805.428
  554      421.205      805.739
  555      421.651      806.073
  556      422.097       806.38
  557      422.543      806.621
  558      422.989      806.844
  559      423.434      807.049
  560       423.88      807.198
  561      424.325      807.347
  562       424.77      807.507
  563      425.216      807.719
  564      425.661      807.975
  565      426.106      808.225
  566      426.551      808.524
  567      426.996      808.894
  568       427.44      809.292
  569      427.885      809.671
  570       428.33      810.119
  571      428.774      810.595
  572      429.219      811.026
  573      429.663      811.457
  574      430.107      811.891
  575      430.551      812.333
  576      430.996      812.803
  577       431.44      813.255
  578      431.883      813.709
  579      432.327      814.102
  580      432.771      814.429
  581      433.215      814.795
  582      433.658      815.186
  583      434.102      815.671
  584      434.545      816.141
  585      434.988       816.61
  586      435.431      817.103
  587      435.875      817.298
  588      436.318      817.424
  589      436.761      817.812
  590      437.203      818.408
  591      437.646      819.168
  592      438.089      819.986
  593      438.531      820.853
  594      438.974      821.817
  595      439.416      822.859
  596      439.859      823.989
  597      440.301      825.268
  598      440.743      826.653
  599      441.185      828.142
  600      441.627      829.697
  601      442.069      831.322
  602       442.51      833.041
  603      442.952      834.833
  604      443.394       836.75
  605      443.835      838.767
  606      444.277      840.856
  607      444.718      843.072
  608      445.159      845.495
  609        445.6      848.154
  610      446.041      851.074
  611      446.482       854.12
  612      446.923      857.373
  613      447.364      860.862
  614      447.804      864.521
  615      448.245      868.477
  616      448.685      872.766
  617      449.126      877.357
  618      449.566      882.281
  619      450.006       887.47
  620      450.447      892.885
  621      450.887       898.55
  622      451.326      904.639
  623      451.766      911.142
  624      452.206      917.812
  625      452.646      924.839
  626      453.085      932.449
  627      453.525      940.396
  628      453.964      948.769
  629      454.403      957.899
  630      454.843      967.733
  631      455.282      978.233
  632      455.721       989.48
  633       456.16      1001.44
  634      456.599      1014.01
  635      457.037      1027.34
  636      457.476      1041.76
  637      457.915      1057.26
  638      458.353      1073.64
  639      458.791      1090.94
  640       459.23      1109.25
  641      459.668      1128.67
  642      460.106      1149.31
  643      460.544      1171.25
  644      460.982       1194.6
  645       461.42      1219.39
  646      461.857      1245.87
  647      462.295      1274.27
  648      462.733      1304.51
  649       463.17      1336.49
  650      463.607      1370.35
  651      464.045       1406.2
  652      464.482      1444.16
  653      464.919      1484.56
  654      465.356      1527.49
  655      465.793      1572.78
  656       466.23       1620.5
  657      466.666      1671.29
  658      467.103      1725.61
  659      467.539      1783.45
  660      467.976      1844.32
  661      468.412      1908.45
  662      468.848      1976.31
  663      469.284       2048.2
  664       469.72      2124.05
  665      470.156      2203.48
  666      470.592      2286.67
  667      471.028      2373.91
  668      471.464      2465.94
  669      471.899      2562.78
  670      472.335      2664.27
  671       472.77      2770.03
  672      473.205      2880.01
  673      473.641      2995.02
  674      474.076      3115.29
  675      474.511      3241.02
  676      474.946      3372.09
  677       475.38      3507.78
  678      475.815      3648.07
  679       476.25      3793.17
  680      476.684      3942.98
  681      477.119      4096.07
  682      477.553      4249.86
  683      477.987      4403.66
  684      478.421      4557.46
  685      478.856      4711.25
  686      479.289      4864.98
  687      479.723      5018.66
  688      480.157      5172.33
  689      480.591      5325.95
  690      481.024      5479.54
  691      481.458      5633.06
  692      481.891      5786.49
  693      482.324      5939.87
  694      482.758      6093.23
  695      483.191      6246.52
  696      483.624      6399.64
  697      484.057      6552.62
  698      484.489      6705.54
  699      484.922      6858.45
  700      485.355      7011.26
  701      485.787      7163.94
  702       486.22      7316.53
  703      486.652      7469.03
  704      487.084      7621.44
  705      487.516      7773.77
  706      487.948      7925.99
  707       488.38      8078.05
  708      488.812      8229.93
  709      489.244      8381.68
  710      489.676      8533.22
  711      490.107      8684.54
  712      490.539       8835.7
  713       490.97      8986.64
  714      491.401      9137.39
  715      491.832      9287.55
  716      492.263       9434.2
  717      492.694      9576.95
  718      493.125      9715.87
  719      493.556      9850.53
  720      493.987      9981.43
  721      494.417      10108.9
  722      494.848      10232.6
  723      495.278      10352.1
  724      495.708      10467.2
  725      496.139      10578.2
  726      496.569      10685.3
  727      496.999      10788.6
  728      497.429      10888.3
  729      497.858      10984.5
  730      498.288      11077.2
  731      498.718      11166.5
  732      499.147      11252.4
  733      499.577      11334.6
  734      500.006      11413.8
  735      500.435      11489.5
  736      500.864      11561.4
  737      501.293        11630
  738      501.722      11695.3
  739      502.151      11757.2
  740       502.58      11816.1
  741      503.008      11871.7
  742      503.437      11923.9
  743      503.865      11972.8
  744      504.293      12018.4
  745      504.722      12060.6
  746       505.15      12099.4
  747      505.578      12134.7
  748      506.006      12166.5
  749      506.434      12194.8
  750      506.861      12219.4
  751      507.289      12239.9
  752      507.716      12256.5
  753      508.144        12269
  754      508.571      12277.4
  755      508.998      12281.7
  756      509.425      12282.1
  757      509.852      12278.8
  758      510.279      12271.2
  759      510.706      12258.7
  760      511.133      12241.4
  761       511.56      12219.8
  762      511.986      12193.4
  763      512.412      12161.8
  764      512.839      12124.7
  765      513.265      12082.4
  766      513.691      12035.4
  767      514.117      11983.6
  768      514.543      11926.7
  769      514.969        11864
  770      515.395      11795.4
  771       515.82        11721
  772      516.246      11641.1
  773      516.671      11555.9
  774      517.096      11464.7
  775      517.522      11367.4
  776      517.947        11264
  777      518.372      11154.4
  778      518.797      11039.1
  779      519.222      10918.3
  780      519.646      10791.8
  781      520.071      10659.8
  782      520.495        10524
  783       520.92      10386.9
  784      521.344      10249.3
  785      521.768      10110.9
  786      522.192      9972.07
  787      522.616      9832.68
  788       523.04      9692.72
  789      523.464      9552.09
  790      523.888      9410.88
  791      524.311      9269.23
  792      524.735       9127.2
  793      525.158      8984.72
  794      525.581      8841.84
  795      526.005      8698.58
  796      526.428      8555.08
  797      526.851      8411.33
  798      527.274      8267.18
  799      527.696      8122.57
  800      528.119      7977.61
  801      528.542       7832.4
  802      528.964      7686.93
  803      529.386      7541.12
  804      529.809      7395.04
  805      530.231      7248.65
  806      530.653      7102.02
  807      531.075      6955.13
  808      531.497      6808.07
  809      531.918      6660.87
  810       532.34      6513.43
  811      532.761      6365.83
  812      533.183      6218.12
  813      533.604      6070.26
  814      534.025      5922.26
  815      534.447      5774.07
  816      534.868      5625.99
  817      535.289      5480.82
  818      535.709      5339.01
  819       536.13      5200.66
  820      536.551       5066.1
  821      536.971      4934.86
  822      537.392      4806.61
  823      537.812      4681.71
  824      538.232      4560.49
  825      538.652      4443.13
  826      539.072      4329.42
  827      539.492      4219.08
  828      539.912      4111.86
  829      540.331      4007.81
  830      540.751      3906.57
  831       541.17      3808.07
  832       541.59      3712.19
  833      542.009      3619.11
  834      542.428      3528.76
  835      542.847      3440.64
  836      543.266      3355.23
  837      543.685      3272.72
  838      544.104      3192.46
  839      544.522      3114.31
  840      544.941      3038.41
  841      545.359      2964.62
  842      545.778      2892.87
  843      546.196      2823.37
  844      546.614      2755.96
  845      547.032      2690.44
  846       547.45      2626.95
  847      547.867      2565.25
  848      548.285      2505.29
  849      548.703      2446.89
  850       549.12      2389.98
  851      549.538      2335.03
  852      549.955      2282.11
  853      550.372      2231.09
  854      550.789      2181.99
  855      551.206      2134.53
  856      551.623      2088.42
  857      552.039       2043.8
  858      552.456      2000.62
  859      552.873      1958.73
  860      553.289      1918.04
  861      553.705       1878.6
  862      554.121      1840.35
  863      554.537      1803.47
  864      554.953      1768.14
  865      555.369      1734.17
  866      555.785      1701.41
  867      556.201      1669.77
  868      556.616      1639.25
  869      557.032      1609.74
  870      557.447      1580.95
  871      557.862      1553.19
  872      558.277      1526.66
  873      558.692      1501.15
  874      559.107      1476.79
  875      559.522      1453.39
  876      559.937       1430.8
  877      560.351      1408.93
  878      560.766      1387.82
  879       561.18      1367.67
  880      561.595      1348.44
  881      562.009      1330.03
  882      562.423      1312.27
  883      562.837      1295.08
  884       563.25      1278.35
  885      563.664      1262.18
  886      564.078       1246.6
  887      564.491      1231.55
  888      564.905      1216.95
  889      565.318       1202.9
  890      565.731       1189.5
  891      566.144      1176.73
  892      566.557       1164.4
  893       566.97      1152.41
  894      567.383      1140.83
  895      567.795      1129.63
  896      568.208      1118.78
  897       568.62      1108.21
  898      569.033       1097.9
  899      569.445      1087.94
  900      569.857      1078.36
  901      570.269      1069.09
  902      570.681       1060.1
  903      571.093      1051.48
  904      571.504      1043.46
  905      571.916      1035.81
  906      572.327      1028.24
  907      572.739       1020.8
  908       573.15      1013.56
  909      573.561      1006.45
  910      573.972      999.547
  911      574.383      992.867
  912      574.794      986.304
  913      575.204      979.812
  914      575.615      973.461
  915      576.025      967.227
  916      576.436      961.151
  917      576.846      955.377
  918      577.256        949.9
  919      577.666      944.836
  920      578.076      939.956
  921      578.486      935.098
  922      578.896      930.343
  923      579.305      925.679
  924      579.715      921.159
  925      580.124      916.748
  926      580.533      912.405
  927      580.942      908.184
  928      581.351      904.104
  929       581.76      900.161
  930      582.169      896.356
  931      582.578      892.666
  932      582.986      889.069
  933      583.395      885.559
  934      583.803      882.165
  935      584.212      878.938
  936       584.62      875.878
  937      585.028      872.839
  938      585.436      869.791
  939      585.843      866.988
  940      586.251      864.462
  941      586.659      861.968
  942      587.066      859.537
  943      587.474      857.217
  944      587.881      854.946
  945      588.288      852.676
  946      588.695      850.422
  947      589.102      848.311
  948      589.509      846.409
  949      589.915      844.554
  950      590.322      842.841
  951      590.728       841.26
  952      591.135      839.655
  953      591.541      838.049
  954      591.947      836.505
  955      592.353      835.012
  956      592.759      833.504
  957      593.165      832.053
  958      593.571      830.661
  959      593.976      829.117
  960      594.382      827.485
  961      594.787      825.971
  962      595.192      824.977
  963      595.597      824.362
  964      596.002      823.529
  965      596.407      822.623
  966      596.812      821.711
  967      597.217      820.761
  968      597.621      819.686
  969      598.026       818.46
  970       598.43      817.271
  971      598.834      816.209
  972      599.238      815.225
  973      599.642      814.328
  974      600.046      813.619
  975       600.45      812.912
  976      600.854      812.084
  977      601.257      811.181
  978      601.661      810.278
  979      602.064      809.447
  980      602.467      808.628
  981       602.87      807.779
  982      603.273      807.056
  983      603.676      806.459
  984      604.079      805.768
  985      604.481      805.048
  986      604.884      804.381
  987      605.286      803.746
  988      605.689      803.141
  989      606.091      802.594
  990      606.493      802.321
  991      606.895      802.195
  992      607.297      801.881
  993      607.698      801.494
  994        608.1      801.101
  995      608.501      800.739
  996      608.903      800.429
  997      609.304      800.092
  998      609.705      799.682
  999      610.106      799.246
 1000      610.507      798.834
 1001      610.908      798.481
 1002      611.308      798.234
 1003      611.709       797.95
 1004      612.109      797.502
 1005       612.51      796.777
 1006       612.91      795.962
 1007       613.31      795.368
 1008       613.71      794.915
 1009       614.11      794.527
 1010       614.51      794.159
 1011      614.909      793.747
 1012      615.309      793.324
 1013      615.708      793.052
 1014      616.108      792.887
 1015      616.507      792.651
 1016      616.906      792.418
 1017      617.305       792.23
 1018      617.704       792.02
 1019      618.102      791.786
 1020      618.501       791.33
 1021      618.899      790.776
 1022      619.298      790.361
 1023      619.696      790.032
 1024      620.094      789.822
 1025      620.492      789.657
 1026       620.89      789.457
 1027      621.288      789.247
 1028      621.686      789.045
 1029      622.083      788.862
 1030       622.48      788.665
 1031      622.878      788.459
 1032      623.275      788.294
 1033      623.672      788.205
 1034      624.069      788.162
 1035      624.466      788.098
 1036      624.863      787.959
 1037      625.259      787.764
 1038      625.656      787.569
 1039      626.052      787.399
 1040      626.448      787.097
 1041      626.844      786.697
 1042      627.241      786.429
 1043      627.636      786.214
 1044      628.032      785.982
 1045      628.428      785.751
 1046      628.823       785.68
 1047      629.219       785.71
 1048      629.614      785.545
 1049      630.009      785.236
 1050      630.404      784.973
 1051      630.799      784.599
 1052      631.194      784.458
 1053      631.589      784.625
 1054      631.984      784.652
 1055      632.378       784.57
 1056      632.772      784.475
 1057      633.167      784.451
 1058      633.561      784.361
 1059      633.955      784.216
 1060      634.349      784.094
 1061      634.743      783.993
 1062      635.136        783.9
 1063       635.53       783.39
 1064      635.923      782.986
 1065      636.316      783.161
 1066       636.71      783.177
 1067      637.103      783.094
 1068      637.496      782.982
 1069      637.888       782.91
 1070      638.281      782.878
 1071      638.674      782.845
 1072      639.066      782.784
 1073      639.459      782.655
 1074      639.851      782.428
 1075      640.243      782.024
 1076      640.635      781.585
 1077      641.027      781.273
 1078      641.419      781.075
 1079       641.81      780.893
 1080      642.202      780.712
 1081      642.593      780.568
 1082      642.984      780.536
 1083      643.375      780.451
 1084      643.766      780.247
 1085      644.157      780.092
 1086      644.548      779.969
 1087      644.939      779.871
 1088      645.329       779.79
 1089       645.72      779.747
 1090       646.11      779.711
 1091        646.5      779.412
 1092       646.89      778.969
 1093       647.28      778.709
 1094       647.67      778.513
 1095       648.06      778.347
 1096      648.449      778.171
 1097      648.839      777.987
 1098      649.228       777.83
 1099      649.617       777.69
 1100      650.007      777.561
 1101      650.396       777.48
 1102      650.784      777.417
 1103      651.173      777.279
 1104      651.562       777.18
 1105       651.95      777.213
 1106      652.339      777.282
 1107      652.727      777.319
 1108      653.115      777.291
 1109      653.503      777.221
 1110      653.891      777.117
 1111      654.279      777.017
 1112      654.666      776.937
 1113      655.054      776.987
 1114      655.441      777.042
 1115      655.828      776.927
 1116      656.216      776.827
 1117      656.603      776.726
 1118      656.989      776.604
 1119      657.376      776.506
 1120      657.763      776.403
 1121      658.149      776.313
 1122      658.536      776.263
 1123      658.922      776.201
 1124      659.308      776.136
 1125      659.694      776.051
 1126       660.08      775.906
 1127      660.466      775.788
 1128      660.852      775.729
 1129      661.237      775.698
 1130      661.623      775.771
 1131      662.008      775.886
 1132      662.393      775.898
 1133      662.778      775.842
 1134      663.163      775.746
 1135      663.548      775.618
 1136      663.933      775.475
 1137      664.317       775.47
 1138      664.702      775.599
 1139      665.086      775.687
 1140       665.47      775.865
 1141      665.854      776.113
 1142      666.238      776.223
 1143      666.622      776.227
 1144      667.006       776.25
 1145      667.389      776.317
 1146      667.773      776.403
 1147      668.156      776.358
 1148      668.539      776.164
 1149      668.923      776.025
 1150      669.305      776.009
 1151      669.688      776.075
 1152      670.071      776.118
 1153      670.454      775.837
 1154      670.836      775.338
 1155      671.218      775.029
 1156      671.601      774.815
 1157      671.983      774.599
 1158      672.365      774.855
 1159      672.747      775.542
 1160      673.128       775.95
 1161       673.51      776.194
 1162      673.891      776.325
 1163      674.273      776.417
 1164      674.654      776.591
 1165      675.035       776.35
 1166      675.416      775.719
 1167      675.797      775.337
 1168      676.177       775.19
 1169      676.558       775.22
 1170      676.938      775.201
 1171      677.319      775.169
 1172      677.699      775.162
 1173      678.079      775.152
 1174      678.459      775.134
 1175      678.839      775.109
 1176      679.219      775.097
 1177      679.598      775.086
 1178      679.978      775.039
 1179      680.357      774.945
 1180      680.736      774.994
 1181      681.115      775.355
 1182      681.494      775.769
 1183      681.873      775.901
 1184      682.252      775.883
 1185       682.63      775.865
 1186      683.009      775.842
 1187      683.387       775.82
 1188      683.765      775.802
 1189      684.143      775.785
 1190      684.521      775.761
 1191      684.899      775.712
