scansci Spectrometer Data File
--- Measurement Setting ---
Type: Sample Spectrum
Date: Fri Nov 22 17:58:25 2024
User: (Reserved by scansci)
Serial: (Reserved by scansci)
Channel: No. 11
Integration Time: 540
Average: 30
Boxcar: 50
Electrical Dark: No-corrected
Time Normalize: (Reserved by scansci)
Dual-beam: (Reserved by scansci)
Reference Ch: (Reserved by scansci)
--- Measurement Data ---
Pixel   Wavelength   Intensity
  110      215.494      836.023
  111      215.973       836.32
  112      216.452      836.655
  113       216.93      836.775
  114      217.408      836.735
  115      217.887      836.648
  116      218.365      836.542
  117      218.843      836.354
  118      219.321      836.147
  119      219.799      836.137
  120      220.278      836.269
  121      220.755      836.389
  122      221.233      836.372
  123      221.711      836.212
  124      222.189       836.12
  125      222.667       836.15
  126      223.144      836.073
  127      223.622      835.734
  128        224.1      835.417
  129      224.577       835.23
  130      225.055      835.068
  131      225.532      834.839
  132      226.009      834.647
  133      226.486      834.523
  134      226.964      834.439
  135      227.441      834.365
  136      227.918      834.392
  137      228.395       834.49
  138      228.872      834.664
  139      229.349      834.896
  140      229.826      835.078
  141      230.302      835.138
  142      230.779      835.186
  143      231.256      835.296
  144      231.732      835.381
  145      232.209      835.505
  146      232.685      835.646
  147      233.162      835.695
  148      233.638      835.729
  149      234.114       835.79
  150       234.59      835.822
  151      235.066        835.8
  152      235.543       835.75
  153      236.019      835.777
  154      236.495      835.831
  155       236.97      836.046
  156      237.446      836.372
  157      237.922      836.652
  158      238.398      836.921
  159      238.873      837.095
  160      239.349       837.35
  161      239.824      837.597
  162        240.3      837.521
  163      240.775      837.336
  164      241.251       837.32
  165      241.726      837.386
  166      242.201      837.589
  167      242.676      837.883
  168      243.151      838.163
  169      243.626      838.383
  170      244.101        838.5
  171      244.576      838.508
  172      245.051      838.221
  173      245.526      837.821
  174          246      837.582
  175      246.475      837.392
  176       246.95      837.297
  177      247.424      837.285
  178      247.899      837.318
  179      248.373      837.159
  180      248.847      836.609
  181      249.321      836.074
  182      249.796        835.6
  183       250.27       835.32
  184      250.744      835.344
  185      251.218      835.295
  186      251.692      835.285
  187      252.166      835.365
  188      252.639      835.387
  189      253.113      835.306
  190      253.587      835.298
  191       254.06      835.214
  192      254.534      835.031
  193      255.007      834.983
  194      255.481      834.901
  195      255.954      834.788
  196      256.427      834.747
  197      256.901      834.635
  198      257.374       834.54
  199      257.847      834.602
  200       258.32      834.737
  201      258.793      834.884
  202      259.266      835.036
  203      259.739       835.12
  204      260.211      835.106
  205      260.684      835.086
  206      261.157      835.203
  207      261.629      835.374
  208      262.102      835.453
  209      262.574      835.454
  210      263.046      835.449
  211      263.519      835.492
  212      263.991      835.445
  213      264.463      835.275
  214      264.935      835.244
  215      265.407      835.264
  216      265.879      835.229
  217      266.351      835.072
  218      266.823      834.798
  219      267.295      834.594
  220      267.766      834.509
  221      268.238      834.476
  222       268.71      834.441
  223      269.181       834.39
  224      269.653      834.379
  225      270.124      834.406
  226      270.595      834.391
  227      271.066      834.323
  228      271.538      834.307
  229      272.009      834.374
  230       272.48      834.536
  231      272.951      834.705
  232      273.422      834.803
  233      273.892      834.889
  234      274.363       835.03
  235      274.834      835.159
  236      275.305      835.357
  237      275.775      835.587
  238      276.246       835.72
  239      276.716      835.817
  240      277.186      835.838
  241      277.657      835.834
  242      278.127      835.923
  243      278.597      836.274
  244      279.067      836.707
  245      279.537      836.937
  246      280.007      837.016
  247      280.477      837.047
  248      280.947      837.183
  249      281.417      837.438
  250      281.886      837.687
  251      282.356      837.897
  252      282.825      838.158
  253      283.295      838.375
  254      283.764      838.423
  255      284.234      838.409
  256      284.703      838.213
  257      285.172      837.927
  258      285.641      837.718
  259       286.11      837.524
  260      286.579      837.416
  261      287.048      837.219
  262      287.517      836.996
  263      287.986      837.026
  264      288.454      837.204
  265      288.923      837.309
  266      289.392      837.311
  267       289.86      837.169
  268      290.329       837.11
  269      290.797      837.226
  270      291.265      837.308
  271      291.734       837.41
  272      292.202      837.605
  273       292.67      837.836
  274      293.138      837.969
  275      293.606      838.064
  276      294.074      838.145
  277      294.541      838.216
  278      295.009      838.354
  279      295.477      838.537
  280      295.944      838.714
  281      296.412      838.868
  282      296.879      838.986
  283      297.347      839.386
  284      297.814      839.781
  285      298.281      839.829
  286      298.749      839.897
  287      299.216      840.389
  288      299.683      841.095
  289       300.15      841.542
  290      300.616      841.896
  291      301.083      842.085
  292       301.55      842.222
  293      302.017      842.324
  294      302.483      842.336
  295       302.95      842.326
  296      303.416      842.295
  297      303.883      842.437
  298      304.349      842.761
  299      304.815      842.966
  300      305.281      843.033
  301      305.748      843.076
  302      306.214       843.11
  303       306.68      843.033
  304      307.146       842.99
  305      307.611      843.054
  306      308.077      843.052
  307      308.543      842.892
  308      309.008      842.694
  309      309.474      842.592
  310      309.939      842.553
  311      310.405      842.517
  312       310.87      842.624
  313      311.335      842.821
  314        311.8      843.149
  315      312.266      843.516
  316      312.731      843.711
  317      313.196      843.829
  318       313.66      844.106
  319      314.125      844.489
  320       314.59      844.737
  321      315.055      844.748
  322      315.519       844.47
  323      315.984      844.261
  324      316.448      844.271
  325      316.913      844.485
  326      317.377      844.831
  327      317.841      845.178
  328      318.305      845.427
  329      318.769       845.57
  330      319.233      845.637
  331      319.697      845.635
  332      320.161      846.085
  333      320.625      846.885
  334      321.089      847.356
  335      321.552      847.604
  336      322.016      847.723
  337      322.479      847.617
  338      322.943      847.386
  339      323.406      847.259
  340      323.869      847.119
  341      324.333      847.056
  342      324.796      847.083
  343      325.259      847.064
  344      325.722      846.799
  345      326.185      846.428
  346      326.647      846.247
  347       327.11      846.191
  348      327.573      846.215
  349      328.035      846.305
  350      328.498      846.368
  351       328.96      846.345
  352      329.423      846.273
  353      329.885      846.054
  354      330.347      845.813
  355       330.81      845.691
  356      331.272      845.658
  357      331.734      845.987
  358      332.196      846.557
  359      332.657      846.957
  360      333.119      847.231
  361      333.581      847.398
  362      334.043      847.502
  363      334.504      847.543
  364      334.966      847.412
  365      335.427      847.189
  366      335.888       847.02
  367       336.35      846.854
  368      336.811       846.79
  369      337.272      846.681
  370      337.733      846.475
  371      338.194      846.366
  372      338.655      846.268
  373      339.115      846.115
  374      339.576      845.944
  375      340.037      845.879
  376      340.497      845.875
  377      340.958      845.892
  378      341.418      845.882
  379      341.879      845.818
  380      342.339      845.723
  381      342.799      845.684
  382      343.259      845.809
  383      343.719      845.926
  384      344.179      845.716
  385      344.639      845.394
  386      345.099      845.322
  387      345.559      845.413
  388      346.018      845.049
  389      346.478      844.584
  390      346.937      844.499
  391      347.397      844.367
  392      347.856       844.28
  393      348.315      844.167
  394      348.774      844.052
  395      349.234      843.974
  396      349.693      843.967
  397      350.152      844.216
  398       350.61      844.408
  399      351.069      844.362
  400      351.528      844.364
  401      351.987      844.325
  402      352.445      844.198
  403      352.904      844.078
  404      353.362      844.009
  405       353.82      843.917
  406      354.279       843.77
  407      354.737      843.655
  408      355.195      843.653
  409      355.653      843.698
  410      356.111      843.807
  411      356.569       843.98
  412      357.027      844.096
  413      357.484      844.108
  414      357.942      844.094
  415      358.399      843.894
  416      358.857      843.563
  417      359.314       843.37
  418      359.772      843.285
  419      360.229      843.072
  420      360.686      842.722
  421      361.143      842.617
  422        361.6      842.729
  423      362.057      842.956
  424      362.514      843.178
  425      362.971      843.191
  426      363.427      842.954
  427      363.884       842.59
  428       364.34      842.216
  429      364.797      841.934
  430      365.253      841.764
  431      365.709        841.6
  432      366.166      841.474
  433      366.622      840.941
  434      367.078      840.203
  435      367.534      839.832
  436       367.99      839.545
  437      368.445      839.361
  438      368.901      839.312
  439      369.357      839.314
  440      369.812      839.321
  441      370.268      839.364
  442      370.723      839.417
  443      371.179       839.56
  444      371.634      839.721
  445      372.089      839.791
  446      372.544      839.819
  447      372.999      839.853
  448      373.454      839.829
  449      373.909      839.735
  450      374.364      839.562
  451      374.818      839.288
  452      375.273      839.146
  453      375.727      839.159
  454      376.182      839.219
  455      376.636        839.3
  456       377.09      839.425
  457      377.545      839.561
  458      377.999      839.412
  459      378.453      839.079
  460      378.907      838.883
  461      379.361      838.802
  462      379.814      838.774
  463      380.268      838.748
  464      380.722      838.838
  465      381.175      838.993
  466      381.629      839.104
  467      382.082      839.237
  468      382.535      839.388
  469      382.989      839.418
  470      383.442      839.403
  471      383.895      839.415
  472      384.348      839.456
  473      384.801       839.49
  474      385.253      839.488
  475      385.706      839.466
  476      386.159      839.467
  477      386.611      839.508
  478      387.064      839.728
  479      387.516       840.15
  480      387.968      840.486
  481      388.421      840.721
  482      388.873      840.813
  483      389.325      840.921
  484      389.777      841.146
  485      390.229       841.41
  486      390.681      842.129
  487      391.132      842.955
  488      391.584      843.322
  489      392.035      843.579
  490      392.487      843.611
  491      392.938      843.527
  492       393.39      843.606
  493      393.841      843.768
  494      394.292       844.14
  495      394.743      844.652
  496      395.194      845.021
  497      395.645      845.172
  498      396.096      845.039
  499      396.546      844.879
  500      396.997      844.814
  501      397.448       844.83
  502      397.898       844.98
  503      398.349      845.162
  504      398.799      845.369
  505      399.249      845.633
  506      399.699       845.92
  507      400.149      846.133
  508      400.599      846.314
  509      401.049      846.437
  510      401.499      846.646
  511      401.949      846.837
  512      402.398      846.877
  513      402.848      846.885
  514      403.297      846.773
  515      403.747       846.61
  516      404.196      846.533
  517      404.645      846.519
  518      405.094      846.537
  519      405.543      846.555
  520      405.992      846.639
  521      406.441       846.75
  522       406.89      846.685
  523      407.339       846.72
  524      407.787      846.937
  525      408.236      847.027
  526      408.684      847.369
  527      409.132      847.965
  528      409.581      848.333
  529      410.029      848.512
  530      410.477      848.602
  531      410.925      848.637
  532      411.373      848.695
  533      411.821      848.904
  534      412.269       849.15
  535      412.716      849.183
  536      413.164      849.146
  537      413.611      849.215
  538      414.059      849.284
  539      414.506      849.327
  540      414.953      849.409
  541        415.4      849.468
  542      415.847      849.477
  543      416.294      849.465
  544      416.741      849.383
  545      417.188      849.269
  546      417.635      849.181
  547      418.081      849.134
  548      418.528      849.122
  549      418.974      849.166
  550      419.421      849.222
  551      419.867      849.281
  552      420.313      849.439
  553      420.759      849.601
  554      421.205      849.739
  555      421.651      849.928
  556      422.097      850.066
  557      422.543      850.067
  558      422.989      850.017
  559      423.434      849.936
  560       423.88      849.783
  561      424.325      849.674
  562       424.77      849.602
  563      425.216      849.597
  564      425.661      849.643
  565      426.106      849.637
  566      426.551      849.661
  567      426.996      849.814
  568       427.44      850.028
  569      427.885      850.201
  570       428.33      850.467
  571      428.774      850.747
  572      429.219      850.918
  573      429.663      851.046
  574      430.107      851.177
  575      430.551       851.32
  576      430.996      851.463
  577       431.44      851.528
  578      431.883      851.531
  579      432.327      851.377
  580      432.771      851.043
  581      433.215      850.718
  582      433.658       850.45
  583      434.102      850.292
  584      434.545      849.997
  585      434.988      849.653
  586      435.431      849.306
  587      435.875      848.417
  588      436.318      847.375
  589      436.761      846.731
  590      437.203      846.315
  591      437.646      846.054
  592      438.089      845.842
  593      438.531      845.631
  594      438.974      845.421
  595      439.416      845.191
  596      439.859      845.001
  597      440.301      844.908
  598      440.743      844.863
  599      441.185      844.891
  600      441.627      844.905
  601      442.069       844.94
  602       442.51      844.996
  603      442.952      844.987
  604      443.394       844.99
  605      443.835      844.942
  606      444.277      844.844
  607      444.718      844.746
  608      445.159       844.68
  609        445.6       844.75
  610      446.041      844.928
  611      446.482      844.965
  612      446.923      844.987
  613      447.364      845.106
  614      447.804      845.183
  615      448.245      845.416
  616      448.685       845.78
  617      449.126      846.131
  618      449.566       846.51
  619      450.006      846.783
  620      450.447      846.946
  621      450.887      847.004
  622      451.326      847.169
  623      451.766      847.448
  624      452.206      847.377
  625      452.646      847.143
  626      453.085      847.079
  627      453.525      846.752
  628      453.964      846.199
  629      454.403      846.012
  630      454.843      846.163
  631      455.282       846.35
  632      455.721      846.576
  633       456.16      846.788
  634      456.599      846.751
  635      457.037      846.618
  636      457.476      846.852
  637      457.915      847.298
  638      458.353      847.586
  639      458.791      847.775
  640       459.23      847.864
  641      459.668      847.836
  642      460.106      847.776
  643      460.544      847.725
  644      460.982      847.653
  645       461.42      847.548
  646      461.857      847.499
  647      462.295      847.548
  648      462.733      847.617
  649       463.17      847.622
  650      463.607      847.614
  651      464.045      847.631
  652      464.482      847.643
  653      464.919      847.754
  654      465.356      847.982
  655      465.793      848.168
  656       466.23      848.258
  657      466.666      848.493
  658      467.103       848.94
  659      467.539      849.322
  660      467.976      849.573
  661      468.412      849.743
  662      468.848      849.851
  663      469.284      849.915
  664       469.72      849.956
  665      470.156      849.962
  666      470.592      849.979
  667      471.028      849.982
  668      471.464      849.879
  669      471.899      849.639
  670      472.335      849.558
  671       472.77        849.5
  672      473.205       849.31
  673      473.641      849.309
  674      474.076       849.44
  675      474.511      849.543
  676      474.946      849.578
  677       475.38      849.636
  678      475.815      849.887
  679       476.25      850.163
  680      476.684      850.347
  681      477.119      850.562
  682      477.553      850.863
  683      477.987      851.185
  684      478.421      851.496
  685      478.856      851.752
  686      479.289      851.916
  687      479.723      852.069
  688      480.157      852.317
  689      480.591      852.534
  690      481.024       852.71
  691      481.458      852.962
  692      481.891      853.225
  693      482.324      853.393
  694      482.758      853.563
  695      483.191       853.76
  696      483.624      853.774
  697      484.057       853.61
  698      484.489      853.482
  699      484.922      853.495
  700      485.355      853.535
  701      485.787      853.625
  702       486.22      853.797
  703      486.652      853.898
  704      487.084      853.975
  705      487.516      854.078
  706      487.948      854.281
  707       488.38       854.46
  708      488.812      854.585
  709      489.244      854.779
  710      489.676      854.868
  711      490.107       854.83
  712      490.539      854.835
  713       490.97      854.804
  714      491.401      854.861
  715      491.832      855.037
  716      492.263      855.002
  717      492.694      855.034
  718      493.125      855.175
  719      493.556      855.103
  720      493.987      855.196
  721      494.417      855.495
  722      494.848      856.023
  723      495.278      856.516
  724      495.708        856.7
  725      496.139      856.864
  726      496.569      857.021
  727      496.999      857.204
  728      497.429      857.422
  729      497.858      857.667
  730      498.288      857.853
  731      498.718      858.038
  732      499.147      858.289
  733      499.577        858.5
  734      500.006      858.708
  735      500.435      858.929
  736      500.864       859.15
  737      501.293      859.086
  738      501.722      858.944
  739      502.151      859.071
  740       502.58      859.249
  741      503.008        859.5
  742      503.437      859.798
  743      503.865      860.309
  744      504.293      861.009
  745      504.722      861.586
  746       505.15      862.136
  747      505.578      862.833
  748      506.006      863.876
  749      506.434      865.019
  750      506.861      865.892
  751      507.289       866.55
  752      507.716      867.019
  753      508.144      867.393
  754      508.571      867.626
  755      508.998      867.729
  756      509.425      867.878
  757      509.852      868.182
  758      510.279      868.423
  759      510.706      868.487
  760      511.133       868.61
  761       511.56      868.848
  762      511.986      869.154
  763      512.412      869.519
  764      512.839      869.913
  765      513.265      870.338
  766      513.691      870.924
  767      514.117      871.591
  768      514.543      872.275
  769      514.969      873.139
  770      515.395      874.055
  771       515.82       874.77
  772      516.246      875.407
  773      516.671      876.147
  774      517.096      876.827
  775      517.522      877.394
  776      517.947      878.025
  777      518.372      878.748
  778      518.797      879.434
  779      519.222       880.01
  780      519.646      880.672
  781      520.071      881.463
  782      520.495      882.297
  783       520.92      883.203
  784      521.344      884.138
  785      521.768      885.176
  786      522.192      886.385
  787      522.616      887.804
  788       523.04      889.343
  789      523.464      890.793
  790      523.888      892.287
  791      524.311      893.879
  792      524.735      895.481
  793      525.158      897.081
  794      525.581      898.774
  795      526.005       900.56
  796      526.428       902.55
  797      526.851      904.867
  798      527.274      907.331
  799      527.696      909.828
  800      528.119      912.364
  801      528.542      915.023
  802      528.964      917.697
  803      529.386      920.386
  804      529.809       923.29
  805      530.231      926.381
  806      530.653      929.659
  807      531.075      933.042
  808      531.497      936.767
  809      531.918      940.871
  810       532.34      945.094
  811      532.761      949.575
  812      533.183      954.443
  813      533.604      959.553
  814      534.025      965.031
  815      534.447      970.652
  816      534.868      976.228
  817      535.289      981.998
  818      535.709      987.826
  819       536.13      993.946
  820      536.551      1000.59
  821      536.971       1007.5
  822      537.392      1014.66
  823      537.812      1022.06
  824      538.232      1029.91
  825      538.652      1038.43
  826      539.072      1047.51
  827      539.492      1057.12
  828      539.912      1067.29
  829      540.331      1078.11
  830      540.751      1089.58
  831       541.17      1101.55
  832       541.59      1113.94
  833      542.009      1126.98
  834      542.428      1140.77
  835      542.847      1155.28
  836      543.266      1170.78
  837      543.685      1187.52
  838      544.104      1205.28
  839      544.522      1223.69
  840      544.941      1242.82
  841      545.359      1262.84
  842      545.778      1283.54
  843      546.196      1305.15
  844      546.614       1327.7
  845      547.032      1351.26
  846       547.45      1376.23
  847      547.867      1402.36
  848      548.285      1429.57
  849      548.703      1457.95
  850       549.12       1487.7
  851      549.538      1519.17
  852      549.955      1552.41
  853      550.372      1587.65
  854      550.789      1624.83
  855      551.206      1664.11
  856      551.623       1705.7
  857      552.039      1749.48
  858      552.456      1795.94
  859      552.873      1844.77
  860      553.289      1895.78
  861      553.705      1949.34
  862      554.121      2005.52
  863      554.537      2065.19
  864      554.953       2128.6
  865      555.369      2195.38
  866      555.785       2265.4
  867      556.201      2338.89
  868      556.616      2415.92
  869      557.032      2495.55
  870      557.447      2577.62
  871      557.862      2663.38
  872      558.277      2753.62
  873      558.692      2848.69
  874      559.107      2948.08
  875      559.522      3051.54
  876      559.937      3159.45
  877      560.351      3271.64
  878      560.766      3388.11
  879       561.18         3509
  880      561.595      3634.58
  881      562.009      3764.72
  882      562.423      3899.42
  883      562.837      4038.63
  884       563.25      4181.83
  885      563.664      4328.86
  886      564.078      4479.52
  887      564.491      4632.04
  888      564.905       4784.4
  889      565.318      4936.62
  890      565.731      5088.89
  891      566.144      5241.13
  892      566.557      5393.32
  893       566.97      5545.41
  894      567.383      5697.45
  895      567.795      5849.49
  896      568.208      6001.47
  897       568.62      6153.24
  898      569.033      6304.73
  899      569.445      6456.11
  900      569.857      6607.49
  901      570.269      6758.81
  902      570.681      6909.96
  903      571.093      7060.98
  904      571.504      7211.89
  905      571.916      7362.65
  906      572.327      7513.29
  907      572.739      7663.75
  908       573.15      7814.06
  909      573.561      7964.03
  910      573.972      8113.65
  911      574.383      8263.12
  912      574.794      8410.47
  913      575.204      8548.19
  914      575.615      8675.41
  915      576.025      8791.63
  916      576.436      8897.44
  917      576.846      8994.03
  918      577.256      9081.43
  919      577.666      9160.06
  920      578.076      9230.73
  921      578.486      9294.19
  922      578.896      9351.21
  923      579.305      9402.02
  924      579.715      9446.83
  925      580.124      9486.06
  926      580.533      9520.31
  927      580.942       9550.2
  928      581.351      9576.21
  929       581.76      9598.74
  930      582.169      9618.08
  931      582.578      9634.39
  932      582.986      9647.91
  933      583.395      9658.84
  934      583.803      9667.26
  935      584.212      9673.24
  936       584.62      9676.97
  937      585.028      9678.17
  938      585.436      9676.65
  939      585.843      9673.23
  940      586.251      9668.11
  941      586.659      9660.87
  942      587.066      9651.75
  943      587.474      9641.12
  944      587.881       9628.8
  945      588.288      9614.53
  946      588.695      9598.34
  947      589.102      9580.47
  948      589.509      9561.13
  949      589.915      9539.94
  950      590.322      9516.91
  951      590.728      9492.06
  952      591.135      9465.19
  953      591.541      9436.19
  954      591.947      9405.02
  955      592.353      9371.71
  956      592.759      9335.93
  957      593.165      9297.59
  958      593.571      9256.85
  959      593.976      9213.07
  960      594.382      9166.64
  961      594.787      9117.88
  962      595.192      9067.18
  963      595.597      9014.23
  964      596.002      8957.18
  965      596.407      8896.01
  966      596.812      8831.27
  967      597.217      8763.04
  968      597.621      8691.01
  969      598.026      8615.15
  970       598.43      8536.48
  971      598.834      8455.15
  972      599.238      8370.06
  973      599.642      8280.62
  974      600.046      8186.57
  975       600.45      8088.17
  976      600.854      7985.38
  977      601.257      7878.01
  978      601.661      7766.36
  979      602.064      7650.31
  980      602.467      7529.66
  981       602.87      7404.24
  982      603.273       7274.3
  983      603.676       7139.8
  984      604.079      7000.51
  985      604.481      6856.96
  986      604.884      6709.46
  987      605.286      6558.26
  988      605.689      6405.11
  989      606.091      6251.93
  990      606.493      6099.12
  991      606.895      5946.54
  992      607.297      5793.66
  993      607.698      5640.64
  994        608.1       5487.5
  995      608.501      5334.32
  996      608.903      5181.13
  997      609.304       5027.9
  998      609.705      4874.59
  999      610.106      4721.21
 1000      610.507      4567.78
 1001      610.908      4414.35
 1002      611.308      4260.98
 1003      611.709      4107.58
 1004      612.109      3954.06
 1005       612.51       3800.5
 1006       612.91      3646.96
 1007       613.31      3493.42
 1008       613.71      3339.91
 1009       614.11      3186.42
 1010       614.51       3032.9
 1011      614.909      2879.36
 1012      615.309      2725.76
 1013      615.708       2574.2
 1014      616.108      2432.05
 1015      616.507      2300.03
 1016      616.906      2178.62
 1017      617.305      2067.35
 1018      617.704      1965.21
 1019      618.102      1872.11
 1020      618.501      1787.47
 1021      618.899      1710.37
 1022      619.298      1640.15
 1023      619.696      1576.02
 1024      620.094      1517.82
 1025      620.492      1465.25
 1026       620.89       1417.7
 1027      621.288      1374.59
 1028      621.686      1335.45
 1029      622.083      1299.71
 1030       622.48      1266.89
 1031      622.878      1236.69
 1032      623.275      1208.94
 1033      623.672      1183.47
 1034      624.069      1160.02
 1035      624.466      1138.37
 1036      624.863      1118.42
 1037      625.259      1100.01
 1038      625.656      1083.15
 1039      626.052      1067.82
 1040      626.448      1053.43
 1041      626.844      1039.96
 1042      627.241      1027.81
 1043      627.636       1016.7
 1044      628.032       1006.4
 1045      628.428      996.848
 1046      628.823      988.344
 1047      629.219      980.758
 1048      629.614      973.392
 1049      630.009      966.286
 1050      630.404      959.762
 1051      630.799      953.457
 1052      631.194      947.934
 1053      631.589      943.364
 1054      631.984      938.942
 1055      632.378      934.693
 1056      632.772      930.748
 1057      633.167      927.173
 1058      633.561      923.697
 1059      633.955      920.379
 1060      634.349      917.301
 1061      634.743      914.427
 1062      635.136      911.718
 1063       635.53      908.414
 1064      635.923      904.857
 1065      636.316      902.054
 1066       636.71      899.522
 1067      637.103       897.16
 1068      637.496      894.979
 1069      637.888      893.006
 1070      638.281      891.277
 1071      638.674      889.696
 1072      639.066      888.183
 1073      639.459      886.643
 1074      639.851      885.031
 1075      640.243      883.178
 1076      640.635      881.312
 1077      641.027      879.739
 1078      641.419      878.367
 1079       641.81       877.05
 1080      642.202      875.807
 1081      642.593      874.681
 1082      642.984      873.789
 1083      643.375      872.848
 1084      643.766      871.733
 1085      644.157       870.76
 1086      644.548      869.894
 1087      644.939       869.11
 1088      645.329      868.365
 1089       645.72      867.651
 1090       646.11      866.968
 1091        646.5      865.862
 1092       646.89       864.56
 1093       647.28      863.604
 1094       647.67      862.764
 1095       648.06       862.04
 1096      648.449      861.346
 1097      648.839      860.662
 1098      649.228      860.015
 1099      649.617      859.404
 1100      650.007      858.843
 1101      650.396      858.354
 1102      650.784      857.882
 1103      651.173      857.313
 1104      651.562      856.842
 1105       651.95      856.624
 1106      652.339      856.483
 1107      652.727      856.267
 1108      653.115      855.934
 1109      653.503      855.491
 1110      653.891      855.003
 1111      654.279      854.552
 1112      654.666      854.175
 1113      655.054      854.047
 1114      655.441      853.923
 1115      655.828       853.52
 1116      656.216      853.146
 1117      656.603      852.779
 1118      656.989      852.401
 1119      657.376      852.055
 1120      657.763      851.685
 1121      658.149      851.387
 1122      658.536       851.17
 1123      658.922       850.93
 1124      659.308      850.709
 1125      659.694      850.449
 1126       660.08      850.104
 1127      660.466      849.825
 1128      660.852      849.601
 1129      661.237      849.377
 1130      661.623      849.357
 1131      662.008      849.425
 1132      662.393      849.325
 1133      662.778      849.103
 1134      663.163      848.796
 1135      663.548      848.492
 1136      663.933      848.206
 1137      664.317      848.095
 1138      664.702      848.164
 1139      665.086      848.149
 1140       665.47      848.527
 1141      665.854      849.214
 1142      666.238      849.518
 1143      666.622      849.555
 1144      667.006      849.583
 1145      667.389      849.647
 1146      667.773      849.745
 1147      668.156      849.596
 1148      668.539      849.132
 1149      668.923       848.77
 1150      669.305      848.617
 1151      669.688      848.609
 1152      670.071      848.588
 1153      670.454      848.034
 1154      670.836      847.123
 1155      671.218      846.555
 1156      671.601      846.151
 1157      671.983      845.712
 1158      672.365      846.077
 1159      672.747      847.183
 1160      673.128      847.779
 1161       673.51      848.077
 1162      673.891      848.221
 1163      674.273       848.36
 1164      674.654      848.666
 1165      675.035      848.816
 1166      675.416       848.69
 1167      675.797      848.592
 1168      676.177       848.66
 1169      676.558      848.856
 1170      676.938      848.897
 1171      677.319      848.846
 1172      677.699      848.786
 1173      678.079      848.681
 1174      678.459      848.544
 1175      678.839      848.405
 1176      679.219      848.282
 1177      679.598       848.18
 1178      679.978       848.05
 1179      680.357      847.882
 1180      680.736       847.95
 1181      681.115      848.535
 1182      681.494      849.215
 1183      681.873      849.396
 1184      682.252      849.266
 1185       682.63      849.145
 1186      683.009      849.034
 1187      683.387      848.916
 1188      683.765      848.787
 1189      684.143       848.66
 1190      684.521      848.538
 1191      684.899      848.415
 1192      685.277       848.32
 1193      685.654      848.125
 1194      686.032      847.817
