scansci Spectrometer Data File
--- Measurement Setting ---
Type: Sample Spectrum
Date: Fri Nov 22 17:55:14 2024
User: (Reserved by scansci)
Serial: (Reserved by scansci)
Channel: No. 11
Integration Time: 36
Average: 30
Boxcar: 50
Electrical Dark: No-corrected
Time Normalize: (Reserved by scansci)
Dual-beam: (Reserved by scansci)
Reference Ch: (Reserved by scansci)
--- Measurement Data ---
Pixel   Wavelength   Intensity
  794      525.581      877.218
  795      526.005      874.238
  796      526.428      871.394
  797      526.851      868.685
  798      527.274      866.073
  799      527.696      863.541
  800      528.119      861.124
  801      528.542      858.827
  802      528.964      856.604
  803      529.386       854.46
  804      529.809       852.41
  805      530.231       850.45
  806      530.653      848.582
  807      531.075      846.791
  808      531.497      845.063
  809      531.918      843.422
  810       532.34      841.865
  811      532.761      840.388
  812      533.183      838.997
  813      533.604      837.673
  814      534.025      836.406
  815      534.447      835.185
  816      534.868       833.99
  817      535.289      832.821
  818      535.709      831.675
  819       536.13      830.581
  820      536.551      829.534
  821      536.971      828.521
  822      537.392      827.521
  823      537.812      826.561
  824      538.232      825.677
  825      538.652      824.844
  826      539.072      824.031
  827      539.492      823.249
  828      539.912      822.488
  829      540.331      821.769
  830      540.751      821.084
  831       541.17      820.416
  832       541.59       819.75
  833      542.009      819.098
  834      542.428      818.481
  835      542.847      817.906
  836      543.266      817.373
  837      543.685       816.88
  838      544.104      816.386
  839      544.522      815.891
  840      544.941      815.413
  841      545.359      814.942
  842      545.778      814.495
  843      546.196      814.096
  844      546.614      813.718
  845      547.032      813.342
  846       547.45       812.98
  847      547.867      812.643
  848      548.285      812.319
  849      548.703      811.968
  850       549.12      811.594
  851      549.538      811.254
  852      549.955       810.97
  853      550.372      810.718
  854      550.789      810.462
  855      551.206      810.202
  856      551.623      809.943
  857      552.039      809.705
  858      552.456      809.486
  859      552.873      809.261
  860      553.289      809.021
  861      553.705      808.787
  862      554.121      808.563
  863      554.537       808.36
  864      554.953      808.172
  865      555.369          808
  866      555.785      807.832
  867      556.201      807.659
  868      556.616      807.498
  869      557.032       807.34
  870      557.447      807.168
  871      557.862      806.995
  872      558.277      806.831
  873      558.692      806.672
  874      559.107      806.551
  875      559.522      806.472
  876      559.937      806.401
  877      560.351      806.322
  878      560.766      806.232
  879       561.18      806.125
  880      561.595      806.032
  881      562.009      805.959
  882      562.423      805.868
  883      562.837      805.764
  884       563.25      805.638
  885      563.664      805.511
  886      564.078      805.392
  887      564.491      805.288
  888      564.905      805.172
  889      565.318      805.054
  890      565.731      804.965
  891      566.144      804.889
  892      566.557      804.822
  893       566.97      804.737
  894      567.383      804.649
  895      567.795      804.553
  896      568.208      804.443
  897       568.62      804.346
  898      569.033      804.267
  899      569.445      804.203
  900      569.857      804.134
  901      570.269      804.063
  902      570.681      803.985
  903      571.093      803.911
  904      571.504      803.865
  905      571.916      803.832
  906      572.327      803.782
  907      572.739        803.7
  908       573.15      803.618
  909      573.561      803.548
  910      573.972      803.475
  911      574.383      803.408
  912      574.794      803.319
  913      575.204      803.197
  914      575.615      803.088
  915      576.025       802.99
  916      576.436      802.892
  917      576.846      802.808
  918      577.256      802.748
  919      577.666      802.714
  920      578.076      802.693
  921      578.486      802.672
  922      578.896      802.631
  923      579.305      802.586
  924      579.715      802.533
  925      580.124      802.454
  926      580.533      802.382
  927      580.942      802.324
  928      581.351      802.252
  929       581.76      802.176
  930      582.169      802.104
  931      582.578      802.033
  932      582.986      801.976
  933      583.395      801.933
  934      583.803      801.898
  935      584.212       801.87
  936       584.62      801.826
  937      585.028      801.771
  938      585.436        801.7
  939      585.843      801.669
  940      586.251      801.668
  941      586.659      801.648
  942      587.066      801.617
  943      587.474      801.591
  944      587.881       801.55
  945      588.288      801.496
  946      588.695      801.421
  947      589.102      801.357
  948      589.509      801.311
  949      589.915      801.256
  950      590.322       801.22
  951      590.728      801.212
  952      591.135      801.193
  953      591.541      801.161
  954      591.947      801.133
  955      592.353      801.104
  956      592.759      801.056
  957      593.165      801.011
  958      593.571      800.971
  959      593.976      800.914
  960      594.382      800.844
  961      594.787      800.772
  962      595.192      800.754
  963      595.597      800.782
  964      596.002      800.779
  965      596.407      800.772
  966      596.812      800.745
  967      597.217       800.71
  968      597.621      800.678
  969      598.026      800.623
  970       598.43       800.55
  971      598.834      800.483
  972      599.238      800.423
  973      599.642       800.36
  974      600.046      800.313
  975       600.45       800.26
  976      600.854      800.175
  977      601.257      800.088
  978      601.661      800.041
  979      602.064      800.018
  980      602.467      799.999
  981       602.87      799.951
  982      603.273      799.878
  983      603.676      799.826
  984      604.079      799.784
  985      604.481      799.753
  986      604.884      799.721
  987      605.286      799.671
  988      605.689      799.614
  989      606.091      799.565
  990      606.493      799.548
  991      606.895      799.541
  992      607.297      799.509
  993      607.698      799.451
  994        608.1      799.385
  995      608.501       799.35
  996      608.903      799.337
  997      609.304       799.33
  998      609.705      799.309
  999      610.106      799.267
 1000      610.507      799.226
 1001      610.908      799.192
 1002      611.308      799.153
 1003      611.709      799.122
 1004      612.109       799.09
 1005       612.51      799.021
 1006       612.91      798.928
 1007       613.31       798.87
 1008       613.71      798.859
 1009       614.11      798.877
 1010       614.51      798.873
 1011      614.909      798.822
 1012      615.309      798.749
 1013      615.708      798.703
 1014      616.108      798.688
 1015      616.507      798.671
 1016      616.906      798.656
 1017      617.305      798.648
 1018      617.704      798.637
 1019      618.102      798.624
 1020      618.501      798.603
 1021      618.899      798.566
 1022      619.298      798.522
 1023      619.696      798.486
 1024      620.094      798.459
 1025      620.492      798.445
 1026       620.89      798.439
 1027      621.288      798.431
 1028      621.686      798.405
 1029      622.083      798.393
 1030       622.48      798.397
 1031      622.878      798.393
 1032      623.275      798.398
 1033      623.672      798.414
 1034      624.069      798.424
 1035      624.466      798.412
 1036      624.863      798.385
 1037      625.259      798.374
 1038      625.656      798.359
 1039      626.052      798.341
 1040      626.448      798.295
 1041      626.844       798.22
 1042      627.241      798.157
 1043      627.636       798.12
 1044      628.032      798.098
 1045      628.428       798.08
 1046      628.823      798.065
 1047      629.219       798.07
 1048      629.614      798.057
 1049      630.009      798.009
 1050      630.404      797.958
 1051      630.799      797.904
 1052      631.194      797.876
 1053      631.589      797.889
 1054      631.984      797.881
 1055      632.378      797.853
 1056      632.772      797.841
 1057      633.167      797.848
 1058      633.561      797.845
 1059      633.955       797.83
 1060      634.349      797.809
 1061      634.743      797.798
 1062      635.136       797.81
 1063       635.53      797.777
 1064      635.923      797.703
 1065      636.316      797.636
 1066       636.71      797.559
 1067      637.103        797.5
 1068      637.496      797.464
 1069      637.888      797.457
 1070      638.281      797.467
 1071      638.674      797.496
 1072      639.066      797.522
 1073      639.459      797.532
 1074      639.851      797.538
 1075      640.243      797.521
 1076      640.635      797.485
 1077      641.027      797.463
 1078      641.419       797.45
 1079       641.81      797.417
 1080      642.202      797.372
 1081      642.593      797.339
 1082      642.984      797.326
 1083      643.375      797.323
 1084      643.766      797.297
 1085      644.157      797.252
 1086      644.548       797.21
 1087      644.939      797.179
 1088      645.329      797.164
 1089       645.72      797.157
 1090       646.11      797.159
 1091        646.5      797.142
 1092       646.89      797.118
 1093       647.28      797.106
 1094       647.67      797.098
 1095       648.06      797.124
 1096      648.449      797.117
 1097      648.839      797.062
 1098      649.228      797.002
 1099      649.617      796.947
 1100      650.007      796.907
 1101      650.396      796.881
 1102      650.784      796.891
 1103      651.173      796.914
 1104      651.562      796.931
 1105       651.95      796.959
 1106      652.339      796.978
 1107      652.727      796.993
 1108      653.115      796.999
 1109      653.503      796.999
 1110      653.891      796.977
 1111      654.279      796.963
 1112      654.666       796.97
 1113      655.054      797.014
 1114      655.441      797.053
 1115      655.828      797.063
 1116      656.216      797.073
 1117      656.603      797.066
 1118      656.989      797.044
 1119      657.376      797.033
 1120      657.763      797.017
 1121      658.149       796.99
 1122      658.536      796.967
 1123      658.922      796.962
 1124      659.308      796.956
 1125      659.694      796.941
 1126       660.08      796.912
 1127      660.466      796.876
 1128      660.852      796.845
 1129      661.237      796.826
 1130      661.623      796.826
 1131      662.008      796.823
 1132      662.393      796.799
 1133      662.778      796.766
 1134      663.163      796.709
 1135      663.548       796.64
 1136      663.933      796.603
 1137      664.317      796.599
 1138      664.702      796.594
 1139      665.086      796.592
 1140       665.47      796.627
 1141      665.854      796.674
 1142      666.238      796.695
 1143      666.622      796.707
 1144      667.006      796.693
 1145      667.389      796.664
 1146      667.773       796.65
 1147      668.156      796.625
 1148      668.539      796.578
 1149      668.923      796.531
 1150      669.305      796.496
 1151      669.688      796.484
 1152      670.071      796.489
 1153      670.454      796.442
 1154      670.836      796.362
 1155      671.218      796.316
 1156      671.601      796.272
 1157      671.983      796.227
 1158      672.365      796.242
 1159      672.747      796.317
 1160      673.128      796.354
 1161       673.51      796.371
 1162      673.891      796.386
 1163      674.273      796.394
 1164      674.654       796.42
 1165      675.035      796.455
 1166      675.416      796.481
 1167      675.797       796.53
 1168      676.177      796.588
 1169      676.558      796.633
 1170      676.938      796.645
 1171      677.319      796.643
 1172      677.699      796.625
 1173      678.079       796.61
 1174      678.459      796.589
 1175      678.839      796.561
 1176      679.219      796.532
 1177      679.598      796.512
 1178      679.978      796.484
 1179      680.357      796.446
 1180      680.736      796.412
 1181      681.115      796.404
 1182      681.494      796.393
 1183      681.873       796.36
 1184      682.252      796.308
 1185       682.63      796.271
 1186      683.009      796.256
 1187      683.387      796.253
 1188      683.765      796.259
 1189      684.143      796.277
 1190      684.521      796.274
 1191      684.899      796.249
 1192      685.277      796.213
 1193      685.654       796.17
 1194      686.032      796.117
 1195      686.409      796.068
