scansci Spectrometer Data File
--- Measurement Setting ---
Type: Sample Spectrum
Date: Fri Nov 22 17:55:35 2024
User: (Reserved by scansci)
Serial: (Reserved by scansci)
Channel: No. 11
Integration Time: 36
Average: 30
Boxcar: 50
Electrical Dark: No-corrected
Time Normalize: (Reserved by scansci)
Dual-beam: (Reserved by scansci)
Reference Ch: (Reserved by scansci)
--- Measurement Data ---
Pixel   Wavelength   Intensity
  808      531.497      936.404
  809      531.918      932.127
  810       532.34      927.993
  811      532.761      924.038
  812      533.183      920.307
  813      533.604      916.735
  814      534.025      913.293
  815      534.447      909.986
  816      534.868      906.787
  817      535.289      903.727
  818      535.709      900.783
  819       536.13      897.938
  820      536.551      895.216
  821      536.971      892.597
  822      537.392      890.061
  823      537.812       887.59
  824      538.232      885.208
  825      538.652      882.913
  826      539.072      880.711
  827      539.492      878.609
  828      539.912      876.588
  829      540.331      874.671
  830      540.751      872.831
  831       541.17      871.042
  832       541.59      869.301
  833      542.009      867.619
  834      542.428      865.996
  835      542.847      864.399
  836      543.266      862.849
  837      543.685      861.389
  838      544.104      859.988
  839      544.522      858.646
  840      544.941      857.352
  841      545.359      856.103
  842      545.778      854.898
  843      546.196      853.739
  844      546.614      852.601
  845      547.032       851.49
  846       547.45      850.445
  847      547.867      849.433
  848      548.285      848.431
  849      548.703      847.427
  850       549.12      846.452
  851      549.538      845.511
  852      549.955      844.604
  853      550.372       843.74
  854      550.789      842.915
  855      551.206      842.143
  856      551.623      841.411
  857      552.039      840.681
  858      552.456      839.966
  859      552.873      839.283
  860      553.289      838.624
  861      553.705      837.969
  862      554.121      837.301
  863      554.537      836.637
  864      554.953      835.999
  865      555.369      835.398
  866      555.785       834.83
  867      556.201      834.288
  868      556.616      833.771
  869      557.032      833.255
  870      557.447      832.749
  871      557.862      832.263
  872      558.277        831.8
  873      558.692      831.344
  874      559.107      830.882
  875      559.522      830.429
  876      559.937      829.983
  877      560.351      829.537
  878      560.766      829.102
  879       561.18      828.704
  880      561.595      828.374
  881      562.009       828.09
  882      562.423      827.777
  883      562.837      827.445
  884       563.25      827.086
  885      563.664      826.731
  886      564.078      826.398
  887      564.491      826.069
  888      564.905      825.732
  889      565.318      825.402
  890      565.731       825.11
  891      566.144      824.844
  892      566.557      824.576
  893       566.97      824.313
  894      567.383      824.049
  895      567.795      823.783
  896      568.208      823.525
  897       568.62       823.25
  898      569.033       822.97
  899      569.445      822.725
  900      569.857      822.504
  901      570.269      822.271
  902      570.681      822.032
  903      571.093      821.809
  904      571.504      821.617
  905      571.916      821.437
  906      572.327      821.222
  907      572.739      821.008
  908       573.15      820.816
  909      573.561      820.627
  910      573.972      820.411
  911      574.383      820.193
  912      574.794      819.981
  913      575.204      819.756
  914      575.615      819.522
  915      576.025       819.29
  916      576.436      819.066
  917      576.846      818.857
  918      577.256      818.659
  919      577.666      818.493
  920      578.076      818.345
  921      578.486      818.183
  922      578.896      817.996
  923      579.305      817.778
  924      579.715       817.58
  925      580.124      817.398
  926      580.533       817.23
  927      580.942      817.073
  928      581.351      816.922
  929       581.76      816.764
  930      582.169      816.596
  931      582.578      816.429
  932      582.986       816.27
  933      583.395        816.1
  934      583.803      815.924
  935      584.212      815.749
  936       584.62        815.6
  937      585.028      815.459
  938      585.436      815.307
  939      585.843      815.175
  940      586.251      815.034
  941      586.659      814.866
  942      587.066      814.725
  943      587.474      814.605
  944      587.881      814.474
  945      588.288      814.328
  946      588.695      814.183
  947      589.102      814.031
  948      589.509      813.905
  949      589.915      813.797
  950      590.322      813.714
  951      590.728      813.648
  952      591.135      813.577
  953      591.541       813.47
  954      591.947       813.36
  955      592.353      813.249
  956      592.759      813.104
  957      593.165       812.95
  958      593.571      812.808
  959      593.976      812.663
  960      594.382       812.51
  961      594.787      812.351
  962      595.192      812.252
  963      595.597      812.201
  964      596.002       812.14
  965      596.407      812.074
  966      596.812      812.004
  967      597.217       811.91
  968      597.621      811.799
  969      598.026      811.679
  970       598.43      811.557
  971      598.834      811.441
  972      599.238       811.33
  973      599.642      811.229
  974      600.046      811.167
  975       600.45      811.137
  976      600.854      811.086
  977      601.257      811.028
  978      601.661      810.977
  979      602.064      810.925
  980      602.467      810.852
  981       602.87      810.706
  982      603.273      810.553
  983      603.676      810.467
  984      604.079      810.375
  985      604.481      810.292
  986      604.884      810.214
  987      605.286      810.122
  988      605.689      810.032
  989      606.091      809.942
  990      606.493      809.883
  991      606.895      809.841
  992      607.297      809.756
  993      607.698      809.661
  994        608.1      809.573
  995      608.501      809.481
  996      608.903      809.399
  997      609.304      809.322
  998      609.705      809.239
  999      610.106      809.156
 1000      610.507      809.086
 1001      610.908      809.016
 1002      611.308      808.945
 1003      611.709      808.869
 1004      612.109       808.76
 1005       612.51      808.613
 1006       612.91      808.448
 1007       613.31      808.306
 1008       613.71      808.171
 1009       614.11      808.046
 1010       614.51      807.935
 1011      614.909      807.842
 1012      615.309      807.773
 1013      615.708      807.726
 1014      616.108      807.685
 1015      616.507      807.631
 1016      616.906      807.581
 1017      617.305      807.539
 1018      617.704      807.486
 1019      618.102      807.418
 1020      618.501      807.324
 1021      618.899      807.225
 1022      619.298      807.137
 1023      619.696      807.074
 1024      620.094      807.042
 1025      620.492      807.028
 1026       620.89      807.003
 1027      621.288      806.946
 1028      621.686      806.864
 1029      622.083       806.79
 1030       622.48      806.737
 1031      622.878      806.695
 1032      623.275      806.663
 1033      623.672      806.623
 1034      624.069      806.582
 1035      624.466       806.55
 1036      624.863      806.515
 1037      625.259      806.454
 1038      625.656      806.395
 1039      626.052      806.334
 1040      626.448      806.243
 1041      626.844      806.141
 1042      627.241      806.055
 1043      627.636      805.952
 1044      628.032      805.834
 1045      628.428       805.73
 1046      628.823      805.663
 1047      629.219      805.606
 1048      629.614      805.537
 1049      630.009      805.446
 1050      630.404      805.356
 1051      630.799      805.242
 1052      631.194      805.138
 1053      631.589      805.076
 1054      631.984      805.015
 1055      632.378      804.948
 1056      632.772      804.906
 1057      633.167      804.879
 1058      633.561      804.825
 1059      633.955      804.769
 1060      634.349      804.705
 1061      634.743      804.634
 1062      635.136      804.574
 1063       635.53      804.471
 1064      635.923      804.339
 1065      636.316      804.243
 1066       636.71      804.159
 1067      637.103      804.064
 1068      637.496      803.991
 1069      637.888      803.934
 1070      638.281      803.877
 1071      638.674      803.843
 1072      639.066      803.811
 1073      639.459      803.772
 1074      639.851      803.708
 1075      640.243      803.599
 1076      640.635      803.464
 1077      641.027      803.355
 1078      641.419      803.263
 1079       641.81      803.161
 1080      642.202      803.056
 1081      642.593      802.974
 1082      642.984      802.934
 1083      643.375      802.889
 1084      643.766       802.82
 1085      644.157       802.76
 1086      644.548      802.701
 1087      644.939      802.659
 1088      645.329      802.636
 1089       645.72      802.616
 1090       646.11        802.6
 1091        646.5      802.554
 1092       646.89      802.487
 1093       647.28      802.467
 1094       647.67      802.466
 1095       648.06      802.466
 1096      648.449       802.46
 1097      648.839      802.427
 1098      649.228      802.379
 1099      649.617      802.346
 1100      650.007      802.316
 1101      650.396       802.27
 1102      650.784      802.232
 1103      651.173      802.185
 1104      651.562      802.136
 1105       651.95      802.102
 1106      652.339      802.092
 1107      652.727      802.094
 1108      653.115      802.097
 1109      653.503      802.095
 1110      653.891       802.09
 1111      654.279      802.086
 1112      654.666       802.09
 1113      655.054      802.089
 1114      655.441      802.055
 1115      655.828      801.993
 1116      656.216      801.939
 1117      656.603      801.883
 1118      656.989      801.814
 1119      657.376      801.762
 1120      657.763      801.732
 1121      658.149       801.71
 1122      658.536      801.683
 1123      658.922      801.647
 1124      659.308      801.608
 1125      659.694      801.564
 1126       660.08      801.522
 1127      660.466      801.498
 1128      660.852      801.504
 1129      661.237      801.517
 1130      661.623      801.529
 1131      662.008      801.526
 1132      662.393      801.492
 1133      662.778      801.437
 1134      663.163      801.391
 1135      663.548      801.364
 1136      663.933      801.323
 1137      664.317      801.287
 1138      664.702      801.279
 1139      665.086       801.27
 1140       665.47      801.284
 1141      665.854      801.329
 1142      666.238      801.351
 1143      666.622      801.342
 1144      667.006      801.339
 1145      667.389       801.36
 1146      667.773      801.376
 1147      668.156      801.365
 1148      668.539      801.328
 1149      668.923      801.293
 1150      669.305      801.277
 1151      669.688      801.268
 1152      670.071      801.252
 1153      670.454      801.214
 1154      670.836      801.173
 1155      671.218      801.165
 1156      671.601      801.174
 1157      671.983      801.164
 1158      672.365      801.178
 1159      672.747      801.232
 1160      673.128      801.264
 1161       673.51      801.299
 1162      673.891      801.329
 1163      674.273      801.356
 1164      674.654      801.376
 1165      675.035       801.39
 1166      675.416      801.378
 1167      675.797      801.368
 1168      676.177      801.388
 1169      676.558        801.4
 1170      676.938      801.393
 1171      677.319      801.379
 1172      677.699      801.365
 1173      678.079      801.343
 1174      678.459      801.317
 1175      678.839      801.312
 1176      679.219      801.309
 1177      679.598        801.3
 1178      679.978      801.288
 1179      680.357      801.278
 1180      680.736      801.276
 1181      681.115      801.314
 1182      681.494      801.356
 1183      681.873      801.362
 1184      682.252      801.345
 1185       682.63      801.314
 1186      683.009      801.283
 1187      683.387      801.254
 1188      683.765      801.218
 1189      684.143      801.193
 1190      684.521      801.178
 1191      684.899      801.156
 1192      685.277      801.146
 1193      685.654      801.132
