scansci Spectrometer Data File
--- Measurement Setting ---
Type: Sample Spectrum
Date: Fri Nov 22 17:54:50 2024
User: (Reserved by scansci)
Serial: (Reserved by scansci)
Channel: No. 11
Integration Time: 36
Average: 30
Boxcar: 50
Electrical Dark: No-corrected
Time Normalize: (Reserved by scansci)
Dual-beam: (Reserved by scansci)
Reference Ch: (Reserved by scansci)
--- Measurement Data ---
Pixel   Wavelength   Intensity
  373      339.115      859.347
  374      339.576      859.825
  375      340.037      860.308
  376      340.497      860.835
  377      340.958      861.401
  378      341.418       861.96
  379      341.879      862.524
  380      342.339      863.088
  381      342.799      863.648
  382      343.259      864.232
  383      343.719      864.858
  384      344.179       865.52
  385      344.639      866.209
  386      345.099      866.947
  387      345.559      867.731
  388      346.018       868.52
  389      346.478      869.314
  390      346.937       870.15
  391      347.397       871.04
  392      347.856      871.998
  393      348.315      873.027
  394      348.774      874.128
  395      349.234       875.29
  396      349.693      876.546
  397      350.152      877.913
  398       350.61      879.397
  399      351.069      881.038
  400      351.528      882.839
  401      351.987      884.813
  402      352.445      886.989
  403      352.904      889.419
  404      353.362      892.144
  405       353.82      895.175
  406      354.279      898.563
  407      354.737      902.401
  408      355.195      906.738
  409      355.653      911.675
  410      356.111      917.381
  411      356.569      923.917
  412      357.027      931.335
  413      357.484       939.73
  414      357.942      949.318
  415      358.399      960.386
  416      358.857      973.154
  417      359.314      987.826
  418      359.772      1004.56
  419      360.229      1023.49
  420      360.686      1045.07
  421      361.143      1069.73
  422        361.6      1097.82
  423      362.057         1130
  424      362.514      1166.98
  425      362.971      1209.12
  426      363.427      1256.63
  427      363.884      1310.27
  428       364.34      1370.43
  429      364.797      1437.88
  430      365.253      1513.29
  431      365.709      1596.66
  432      366.166      1688.86
  433      366.622      1790.59
  434      367.078      1903.17
  435      367.534      2026.81
  436       367.99      2160.28
  437      368.445      2304.28
  438      368.901      2457.95
  439      369.357      2611.59
  440      369.812      2765.24
  441      370.268      2918.91
  442      370.723      3072.58
  443      371.179      3226.25
  444      371.634      3379.91
  445      372.089      3533.56
  446      372.544      3687.18
  447      372.999      3840.79
  448      373.454      3994.38
  449      373.909      4147.98
  450      374.364      4301.56
  451      374.818      4455.12
  452      375.273       4608.7
  453      375.727       4762.3
  454      376.182       4915.9
  455      376.636      5069.48
  456       377.09      5223.06
  457      377.545      5376.64
  458      377.999      5530.18
  459      378.453      5683.68
  460      378.907      5837.19
  461      379.361      5990.68
  462      379.814      6144.17
  463      380.268      6297.66
  464      380.722      6451.16
  465      381.175      6604.68
  466      381.629      6758.21
  467      382.082      6911.72
  468      382.535      7065.21
  469      382.989       7218.7
  470      383.442      7372.15
  471      383.895       7525.6
  472      384.348      7679.06
  473      384.801       7832.5
  474      385.253      7985.91
  475      385.706      8139.29
  476      386.159      8292.67
  477      386.611      8446.03
  478      387.064      8599.35
  479      387.516      8752.66
  480      387.968      8905.97
  481      388.421      9059.25
  482      388.873      9212.54
  483      389.325       9365.8
  484      389.777      9519.03
  485      390.229       9672.2
  486      390.681      9825.33
  487      391.132      9978.44
  488      391.584      10131.5
  489      392.035      10284.6
  490      392.487      10437.6
  491      392.938      10590.6
  492       393.39      10743.5
  493      393.841      10896.4
  494      394.292      11049.2
  495      394.743        11202
  496      395.194      11354.6
  497      395.645      11507.2
  498      396.096      11659.7
  499      396.546        11812
  500      396.997      11964.1
  501      397.448      12116.1
  502      397.898      12267.9
  503      398.349      12416.5
  504      398.799      12559.6
  505      399.249      12696.5
  506      399.699      12827.6
  507      400.149      12952.2
  508      400.599      13070.2
  509      401.049      13182.9
  510      401.499      13290.3
  511      401.949      13391.9
  512      402.398      13487.6
  513      402.848        13578
  514      403.297      13663.6
  515      403.747      13743.6
  516      404.196      13818.5
  517      404.645      13888.2
  518      405.094      13952.5
  519      405.543      14011.6
  520      405.992      14065.3
  521      406.441      14113.4
  522       406.89        14155
  523      407.339      14190.3
  524      407.787      14218.6
  525      408.236      14239.3
  526      408.684      14252.7
  527      409.132      14258.2
  528      409.581      14254.7
  529      410.029      14242.5
  530      410.477      14220.9
  531      410.925      14189.6
  532      411.373      14148.5
  533      411.821      14096.7
  534      412.269      14033.7
  535      412.716      13958.4
  536      413.164      13870.3
  537      413.611      13770.7
  538      414.059      13659.2
  539      414.506      13536.5
  540      414.953      13412.7
  541        415.4      13287.8
  542      415.847      13161.8
  543      416.294      13034.5
  544      416.741      12906.1
  545      417.188      12776.7
  546      417.635      12646.4
  547      418.081      12515.1
  548      418.528      12383.1
  549      418.974      12250.2
  550      419.421      12116.4
  551      419.867      11981.8
  552      420.313      11846.7
  553      420.759      11710.8
  554      421.205      11573.9
  555      421.651      11436.1
  556      422.097      11297.4
  557      422.543        11158
  558      422.989      11017.8
  559      423.434        10877
  560       423.88      10735.6
  561      424.325      10593.9
  562       424.77      10451.7
  563      425.216      10309.2
  564      425.661      10166.5
  565      426.106      10023.5
  566      426.551      9880.03
  567      426.996      9736.25
  568       427.44      9592.11
  569      427.885      9447.54
  570       428.33      9302.65
  571      428.774      9157.47
  572      429.219      9011.98
  573      429.663      8866.16
  574      430.107      8720.05
  575      430.551      8573.66
  576      430.996      8427.02
  577       431.44      8280.14
  578      431.883      8133.01
  579      432.327      7985.66
  580      432.771      7838.14
  581      433.215       7690.4
  582      433.658      7542.46
  583      434.102      7394.31
  584      434.545      7246.01
  585      434.988      7097.58
  586      435.431      6948.96
  587      435.875      6800.16
  588      436.318      6651.23
  589      436.761      6502.12
  590      437.203      6352.83
  591      437.646      6203.44
  592      438.089      6053.94
  593      438.531       5904.3
  594      438.974      5754.57
  595      439.416      5604.75
  596      439.859      5454.84
  597      440.301      5304.81
  598      440.743      5154.65
  599      441.185       5004.4
  600      441.627      4854.05
  601      442.069      4703.59
  602       442.51      4553.02
  603      442.952      4402.35
  604      443.394      4254.59
  605      443.835      4112.02
  606      444.277      3975.31
  607      444.718      3843.98
  608      445.159      3718.66
  609        445.6      3599.46
  610      446.041      3485.07
  611      446.482      3375.27
  612      446.923      3270.44
  613      447.364      3170.56
  614      447.804      3074.97
  615      448.245      2983.27
  616      448.685      2895.78
  617      449.126      2811.86
  618      449.566      2731.45
  619      450.006      2654.46
  620      450.447      2580.57
  621      450.887      2509.75
  622      451.326      2441.99
  623      451.766      2377.45
  624      452.206      2315.81
  625      452.646      2257.06
  626      453.085      2200.99
  627      453.525      2147.05
  628      453.964      2095.61
  629      454.403      2046.88
  630      454.843      2000.38
  631      455.282       1955.9
  632      455.721      1913.18
  633       456.16      1872.24
  634      456.599      1833.12
  635      457.037       1795.6
  636      457.476      1759.57
  637      457.915       1725.3
  638      458.353      1692.55
  639      458.791      1661.19
  640       459.23      1631.32
  641      459.668      1602.54
  642      460.106      1574.75
  643      460.544      1548.11
  644      460.982      1522.69
  645       461.42      1498.41
  646      461.857       1475.1
  647      462.295      1452.72
  648      462.733      1431.21
  649       463.17      1410.47
  650      463.607       1390.6
  651      464.045      1371.62
  652      464.482      1353.33
  653      464.919      1335.64
  654      465.356      1318.67
  655      465.793      1302.63
  656       466.23      1287.55
  657      466.666      1273.29
  658      467.103      1259.78
  659      467.539      1247.02
  660      467.976       1234.9
  661      468.412      1223.25
  662      468.848      1211.97
  663      469.284      1201.08
  664       469.72      1190.53
  665      470.156      1180.22
  666      470.592      1170.18
  667      471.028      1160.52
  668      471.464      1151.19
  669      471.899      1142.22
  670      472.335      1133.66
  671       472.77      1125.42
  672      473.205      1117.43
  673      473.641      1109.74
  674      474.076      1102.39
  675      474.511      1095.32
  676      474.946      1088.51
  677       475.38      1081.94
  678      475.815       1075.6
  679       476.25       1069.5
  680      476.684      1063.61
  681      477.119       1057.9
  682      477.553      1052.38
  683      477.987      1047.05
  684      478.421      1041.87
  685      478.856      1036.84
  686      479.289      1031.94
  687      479.723      1027.23
  688      480.157      1022.67
  689      480.591      1018.23
  690      481.024      1013.96
  691      481.458      1009.88
  692      481.891      1005.89
  693      482.324      1002.02
  694      482.758      998.286
  695      483.191      994.626
  696      483.624      991.029
  697      484.057      987.508
  698      484.489      984.087
  699      484.922      980.781
  700      485.355      977.549
  701      485.787      974.396
  702       486.22      971.366
  703      486.652      968.435
  704      487.084      965.619
  705      487.516      962.906
  706      487.948      960.266
  707       488.38      957.678
  708      488.812      955.178
  709      489.244      952.774
  710      489.676      950.417
  711      490.107      948.099
  712      490.539      945.843
  713       490.97       943.63
  714      491.401      941.497
  715      491.832      939.455
  716      492.263      937.453
  717      492.694      935.518
  718      493.125      933.654
  719      493.556      931.834
  720      493.987       930.06
  721      494.417      928.348
  722      494.848      926.679
  723      495.278      925.021
  724      495.708      923.402
  725      496.139       921.82
  726      496.569      920.258
  727      496.999      918.744
  728      497.429      917.286
  729      497.858      915.886
  730      498.288      914.521
  731      498.718      913.181
  732      499.147      911.854
  733      499.577      910.562
  734      500.006      909.308
  735      500.435      908.081
  736      500.864      906.864
  737      501.293      905.647
  738      501.722      904.445
  739      502.151      903.286
  740       502.58      902.189
  741      503.008      901.126
  742      503.437      900.087
  743      503.865        899.1
  744      504.293      898.156
  745      504.722      897.211
  746       505.15      896.269
  747      505.578      895.335
  748      506.006      894.436
  749      506.434      893.557
  750      506.861      892.673
  751      507.289      891.792
  752      507.716      890.899
  753      508.144      890.017
  754      508.571      889.163
  755      508.998      888.329
  756      509.425      887.501
  757      509.852      886.726
  758      510.279      885.977
  759      510.706      885.217
  760      511.133      884.462
  761       511.56      883.739
  762      511.986      883.033
  763      512.412      882.352
  764      512.839      881.701
  765      513.265      881.066
  766      513.691      880.445
  767      514.117      879.823
  768      514.543      879.219
  769      514.969      878.651
  770      515.395      878.097
  771       515.82      877.532
  772      516.246      876.965
  773      516.671      876.433
  774      517.096      875.904
  775      517.522      875.369
  776      517.947      874.831
  777      518.372      874.309
  778      518.797      873.818
  779      519.222      873.336
  780      519.646      872.863
  781      520.071      872.393
  782      520.495      871.941
  783       520.92      871.494
  784      521.344      871.078
  785      521.768      870.702
  786      522.192      870.344
  787      522.616      869.983
  788       523.04      869.609
  789      523.464      869.235
  790      523.888      868.877
  791      524.311      868.518
  792      524.735      868.154
  793      525.158      867.797
  794      525.581       867.45
  795      526.005      867.101
  796      526.428      866.772
  797      526.851      866.492
  798      527.274      866.225
  799      527.696      865.939
  800      528.119      865.677
  801      528.542      865.445
  802      528.964      865.224
  803      529.386      865.006
  804      529.809      864.785
  805      530.231      864.539
  806      530.653      864.279
  807      531.075      864.019
  808      531.497      863.773
  809      531.918      863.542
  810       532.34      863.294
  811      532.761      863.073
  812      533.183      862.893
  813      533.604      862.734
  814      534.025      862.581
  815      534.447      862.424
  816      534.868      862.254
  817      535.289      862.076
  818      535.709      861.886
  819       536.13       861.71
  820      536.551      861.544
  821      536.971      861.374
  822      537.392      861.202
  823      537.812      861.042
  824      538.232      860.909
  825      538.652      860.797
  826      539.072      860.697
  827      539.492      860.618
  828      539.912      860.551
  829      540.331      860.474
  830      540.751      860.392
  831       541.17      860.315
  832       541.59      860.247
  833      542.009      860.184
  834      542.428      860.101
  835      542.847      859.994
  836      543.266      859.899
  837      543.685      859.834
  838      544.104      859.766
  839      544.522      859.662
  840      544.941      859.556
  841      545.359      859.449
  842      545.778      859.344
  843      546.196      859.244
  844      546.614      859.122
  845      547.032          859
  846       547.45      858.904
  847      547.867      858.811
  848      548.285      858.707
  849      548.703      858.586
  850       549.12      858.465
  851      549.538      858.382
  852      549.955      858.314
  853      550.372       858.27
  854      550.789      858.231
  855      551.206      858.192
  856      551.623      858.147
  857      552.039      858.106
  858      552.456      858.075
  859      552.873      858.057
  860      553.289      858.045
  861      553.705      858.034
  862      554.121      858.007
  863      554.537      857.979
  864      554.953      857.952
  865      555.369      857.912
  866      555.785      857.856
  867      556.201      857.798
  868      556.616      857.764
  869      557.032      857.733
  870      557.447      857.652
  871      557.862      857.567
  872      558.277      857.517
  873      558.692      857.492
  874      559.107      857.472
  875      559.522       857.46
  876      559.937      857.465
  877      560.351      857.475
  878      560.766      857.461
  879       561.18      857.412
  880      561.595      857.383
  881      562.009       857.37
  882      562.423      857.327
  883      562.837      857.276
  884       563.25      857.227
  885      563.664      857.154
  886      564.078      857.064
  887      564.491      856.978
  888      564.905      856.885
  889      565.318      856.793
  890      565.731      856.738
  891      566.144      856.684
  892      566.557      856.624
  893       566.97      856.555
  894      567.383      856.483
  895      567.795      856.408
  896      568.208      856.344
  897       568.62      856.258
  898      569.033      856.129
  899      569.445      855.983
  900      569.857      855.873
  901      570.269       855.77
  902      570.681      855.661
  903      571.093      855.564
  904      571.504      855.486
  905      571.916      855.413
  906      572.327      855.339
  907      572.739      855.243
  908       573.15      855.128
  909      573.561      855.021
  910      573.972      854.925
  911      574.383      854.827
  912      574.794      854.696
  913      575.204      854.544
  914      575.615       854.38
  915      576.025        854.2
  916      576.436      854.021
  917      576.846      853.879
  918      577.256       853.75
  919      577.666      853.626
  920      578.076      853.492
  921      578.486      853.349
  922      578.896      853.207
  923      579.305      853.071
  924      579.715      852.937
  925      580.124      852.797
  926      580.533      852.644
  927      580.942      852.478
  928      581.351      852.279
  929       581.76       852.05
  930      582.169      851.833
  931      582.578      851.616
  932      582.986      851.415
  933      583.395      851.215
  934      583.803      851.019
  935      584.212      850.834
  936       584.62      850.655
  937      585.028      850.465
  938      585.436      850.259
  939      585.843      850.072
  940      586.251      849.901
  941      586.659      849.722
  942      587.066      849.526
  943      587.474      849.335
  944      587.881      849.168
  945      588.288      849.018
  946      588.695      848.849
  947      589.102      848.668
  948      589.509      848.507
  949      589.915      848.336
  950      590.322      848.162
  951      590.728      847.996
  952      591.135      847.808
  953      591.541      847.613
  954      591.947      847.434
  955      592.353      847.262
  956      592.759       847.08
  957      593.165       846.91
  958      593.571      846.759
  959      593.976      846.582
  960      594.382      846.364
  961      594.787      846.135
  962      595.192      845.934
  963      595.597      845.767
  964      596.002       845.57
  965      596.407      845.359
  966      596.812      845.152
  967      597.217       844.95
  968      597.621      844.743
  969      598.026      844.511
  970       598.43      844.268
  971      598.834      844.043
  972      599.238      843.821
  973      599.642      843.587
  974      600.046      843.359
  975       600.45      843.141
  976      600.854      842.917
  977      601.257       842.67
  978      601.661      842.423
  979      602.064      842.187
  980      602.467      841.954
  981       602.87      841.686
  982      603.273      841.411
  983      603.676      841.176
  984      604.079       840.93
  985      604.481      840.678
  986      604.884      840.439
  987      605.286      840.214
  988      605.689      839.986
  989      606.091      839.759
  990      606.493      839.553
  991      606.895      839.342
  992      607.297      839.131
  993      607.698      838.935
  994        608.1      838.735
  995      608.501       838.52
  996      608.903      838.298
  997      609.304      838.073
  998      609.705      837.857
  999      610.106      837.652
 1000      610.507      837.469
 1001      610.908       837.29
 1002      611.308      837.115
 1003      611.709      836.943
 1004      612.109      836.747
 1005       612.51      836.515
 1006       612.91      836.285
 1007       613.31      836.083
 1008       613.71      835.902
 1009       614.11      835.724
 1010       614.51      835.537
 1011      614.909      835.334
 1012      615.309      835.117
 1013      615.708      834.935
 1014      616.108      834.782
 1015      616.507      834.609
 1016      616.906      834.449
 1017      617.305      834.312
 1018      617.704      834.155
 1019      618.102      833.985
 1020      618.501      833.804
 1021      618.899      833.617
 1022      619.298       833.42
 1023      619.696      833.213
 1024      620.094      833.011
 1025      620.492      832.808
 1026       620.89       832.61
 1027      621.288      832.422
 1028      621.686      832.251
 1029      622.083      832.101
 1030       622.48      831.957
 1031      622.878      831.808
 1032      623.275      831.656
 1033      623.672      831.499
 1034      624.069      831.355
 1035      624.466      831.207
 1036      624.863      831.057
 1037      625.259      830.912
 1038      625.656      830.767
 1039      626.052      830.645
 1040      626.448      830.514
 1041      626.844      830.367
 1042      627.241      830.235
 1043      627.636       830.12
 1044      628.032      829.987
 1045      628.428      829.833
 1046      628.823      829.702
 1047      629.219      829.587
 1048      629.614       829.45
 1049      630.009      829.286
 1050      630.404      829.111
 1051      630.799      828.932
 1052      631.194      828.785
 1053      631.589      828.663
 1054      631.984      828.537
 1055      632.378      828.406
 1056      632.772       828.26
 1057      633.167      828.106
 1058      633.561      827.934
 1059      633.955       827.75
 1060      634.349      827.589
 1061      634.743       827.44
 1062      635.136      827.288
 1063       635.53       827.11
 1064      635.923      826.933
 1065      636.316      826.818
 1066       636.71      826.711
 1067      637.103      826.594
 1068      637.496      826.472
 1069      637.888      826.354
 1070      638.281      826.246
 1071      638.674       826.16
 1072      639.066      826.098
 1073      639.459      826.022
 1074      639.851      825.921
 1075      640.243      825.792
 1076      640.635      825.643
 1077      641.027      825.498
 1078      641.419       825.34
 1079       641.81      825.181
 1080      642.202      825.041
 1081      642.593      824.917
 1082      642.984      824.793
 1083      643.375      824.662
 1084      643.766      824.521
 1085      644.157      824.365
 1086      644.548      824.185
 1087      644.939      824.019
 1088      645.329      823.864
 1089       645.72      823.723
 1090       646.11      823.591
 1091        646.5      823.449
 1092       646.89      823.306
 1093       647.28      823.166
 1094       647.67      823.011
 1095       648.06      822.858
 1096      648.449      822.716
 1097      648.839      822.565
 1098      649.228      822.412
 1099      649.617      822.266
 1100      650.007      822.129
 1101      650.396      821.978
 1102      650.784      821.826
 1103      651.173       821.66
 1104      651.562      821.476
 1105       651.95      821.316
 1106      652.339      821.186
 1107      652.727      821.046
 1108      653.115      820.878
 1109      653.503      820.699
 1110      653.891      820.552
 1111      654.279      820.407
 1112      654.666      820.242
 1113      655.054      820.099
 1114      655.441      819.958
 1115      655.828       819.79
 1116      656.216      819.615
 1117      656.603      819.438
 1118      656.989      819.241
 1119      657.376      819.042
 1120      657.763      818.854
 1121      658.149      818.697
 1122      658.536      818.549
 1123      658.922      818.413
 1124      659.308      818.282
 1125      659.694      818.134
 1126       660.08      817.974
 1127      660.466        817.8
 1128      660.852      817.616
 1129      661.237      817.413
 1130      661.623      817.223
 1131      662.008      817.058
 1132      662.393      816.909
 1133      662.778      816.771
 1134      663.163      816.622
 1135      663.548      816.468
 1136      663.933       816.31
 1137      664.317      816.159
 1138      664.702       816.02
 1139      665.086      815.884
 1140       665.47      815.765
 1141      665.854       815.66
 1142      666.238      815.538
 1143      666.622      815.392
 1144      667.006      815.242
 1145      667.389       815.09
 1146      667.773       814.94
 1147      668.156      814.777
 1148      668.539      814.587
 1149      668.923      814.394
 1150      669.305      814.216
 1151      669.688      814.073
 1152      670.071      813.926
 1153      670.454      813.731
 1154      670.836      813.522
 1155      671.218      813.324
 1156      671.601      813.127
 1157      671.983      812.951
 1158      672.365      812.834
 1159      672.747      812.773
 1160      673.128      812.677
 1161       673.51      812.525
 1162      673.891      812.366
 1163      674.273      812.213
 1164      674.654      812.065
 1165      675.035      811.907
 1166      675.416      811.718
 1167      675.797      811.537
 1168      676.177      811.364
 1169      676.558      811.206
 1170      676.938       811.05
 1171      677.319      810.879
 1172      677.699      810.697
 1173      678.079      810.509
 1174      678.459      810.331
 1175      678.839      810.165
 1176      679.219      810.004
 1177      679.598      809.847
 1178      679.978      809.692
 1179      680.357      809.545
 1180      680.736      809.408
 1181      681.115      809.287
 1182      681.494      809.183
 1183      681.873      809.074
 1184      682.252      808.943
 1185       682.63      808.813
 1186      683.009      808.701
 1187      683.387      808.623
 1188      683.765       808.54
 1189      684.143      808.442
 1190      684.521      808.337
 1191      684.899      808.237
