scansci Spectrometer Data File
--- Measurement Setting ---
Type: Sample Spectrum
Date: Fri Nov 22 17:59:04 2024
User: (Reserved by scansci)
Serial: (Reserved by scansci)
Channel: No. 11
Integration Time: 100
Average: 30
Boxcar: 50
Electrical Dark: No-corrected
Time Normalize: (Reserved by scansci)
Dual-beam: (Reserved by scansci)
Reference Ch: (Reserved by scansci)
--- Measurement Data ---
Pixel   Wavelength   Intensity
  102      211.664      822.663
  103      212.143      822.687
  104      212.622      822.711
  105      213.101      822.729
  106      213.579      822.747
  107      214.058      822.761
  108      214.537       822.77
  109      215.016      822.791
  110      215.494      822.826
  111      215.973      822.875
  112      216.452      822.934
  113       216.93      822.954
  114      217.408      822.933
  115      217.887      822.908
  116      218.365      822.894
  117      218.843      822.868
  118      219.321      822.823
  119      219.799      822.816
  120      220.278      822.836
  121      220.755      822.853
  122      221.233      822.867
  123      221.711      822.857
  124      222.189      822.863
  125      222.667      822.914
  126      223.144      822.941
  127      223.622      822.905
  128        224.1      822.854
  129      224.577       822.84
  130      225.055      822.857
  131      225.532      822.885
  132      226.009      822.915
  133      226.486      822.955
  134      226.964      822.994
  135      227.441      823.013
  136      227.918      823.037
  137      228.395      823.068
  138      228.872      823.104
  139      229.349      823.142
  140      229.826       823.18
  141      230.302        823.2
  142      230.779      823.219
  143      231.256      823.263
  144      231.732      823.305
  145      232.209      823.365
  146      232.685      823.445
  147      233.162      823.517
  148      233.638      823.592
  149      234.114      823.664
  150       234.59      823.713
  151      235.066      823.728
  152      235.543      823.725
  153      236.019      823.728
  154      236.495      823.735
  155       236.97       823.78
  156      237.446      823.872
  157      237.922      823.988
  158      238.398      824.085
  159      238.873      824.145
  160      239.349      824.212
  161      239.824      824.266
  162        240.3      824.267
  163      240.775      824.274
  164      241.251      824.316
  165      241.726      824.359
  166      242.201      824.412
  167      242.676      824.496
  168      243.151      824.586
  169      243.626      824.681
  170      244.101      824.765
  171      244.576      824.832
  172      245.051      824.837
  173      245.526      824.803
  174          246       824.78
  175      246.475      824.754
  176       246.95      824.732
  177      247.424      824.735
  178      247.899      824.767
  179      248.373       824.75
  180      248.847      824.659
  181      249.321      824.574
  182      249.796      824.504
  183       250.27      824.495
  184      250.744      824.551
  185      251.218       824.59
  186      251.692      824.638
  187      252.166      824.715
  188      252.639      824.779
  189      253.113      824.818
  190      253.587      824.862
  191       254.06      824.873
  192      254.534      824.859
  193      255.007      824.901
  194      255.481      824.947
  195      255.954      824.983
  196      256.427      825.044
  197      256.901      825.071
  198      257.374      825.084
  199      257.847      825.112
  200       258.32      825.166
  201      258.793       825.26
  202      259.266       825.36
  203      259.739      825.443
  204      260.211      825.516
  205      260.684      825.592
  206      261.157      825.703
  207      261.629      825.816
  208      262.102      825.908
  209      262.574      825.985
  210      263.046      826.045
  211      263.519      826.097
  212      263.991      826.135
  213      264.463      826.163
  214      264.935      826.224
  215      265.407      826.298
  216      265.879      826.357
  217      266.351      826.406
  218      266.823      826.443
  219      267.295      826.498
  220      267.766      826.564
  221      268.238      826.638
  222       268.71      826.717
  223      269.181      826.781
  224      269.653      826.836
  225      270.124      826.888
  226      270.595      826.929
  227      271.066       826.98
  228      271.538      827.036
  229      272.009        827.1
  230       272.48      827.182
  231      272.951      827.254
  232      273.422      827.305
  233      273.892      827.366
  234      274.363      827.435
  235      274.834      827.504
  236      275.305      827.589
  237      275.775      827.694
  238      276.246      827.785
  239      276.716       827.87
  240      277.186      827.945
  241      277.657      828.009
  242      278.127      828.089
  243      278.597       828.23
  244      279.067       828.38
  245      279.537      828.488
  246      280.007       828.57
  247      280.477      828.631
  248      280.947      828.694
  249      281.417      828.776
  250      281.886      828.875
  251      282.356      828.973
  252      282.825      829.091
  253      283.295      829.201
  254      283.764      829.282
  255      284.234      829.371
  256      284.703      829.424
  257      285.172      829.444
  258      285.641      829.463
  259       286.11      829.501
  260      286.579      829.546
  261      287.048      829.552
  262      287.517      829.565
  263      287.986      829.642
  264      288.454      829.731
  265      288.923      829.813
  266      289.392      829.894
  267       289.86      829.967
  268      290.329      830.045
  269      290.797      830.147
  270      291.265      830.226
  271      291.734      830.295
  272      292.202      830.379
  273       292.67      830.484
  274      293.138      830.595
  275      293.606      830.719
  276      294.074       830.87
  277      294.541      831.045
  278      295.009      831.215
  279      295.477      831.359
  280      295.944      831.504
  281      296.412      831.631
  282      296.879      831.742
  283      297.347      831.925
  284      297.814      832.102
  285      298.281      832.178
  286      298.749      832.251
  287      299.216      832.412
  288      299.683      832.599
  289       300.15      832.743
  290      300.616      832.883
  291      301.083      833.012
  292       301.55      833.144
  293      302.017      833.266
  294      302.483       833.34
  295       302.95      833.404
  296      303.416      833.459
  297      303.883      833.521
  298      304.349      833.619
  299      304.815      833.717
  300      305.281      833.833
  301      305.748      833.946
  302      306.214       834.03
  303       306.68      834.088
  304      307.146      834.169
  305      307.611      834.268
  306      308.077       834.33
  307      308.543       834.35
  308      309.008       834.38
  309      309.474      834.437
  310      309.939      834.502
  311      310.405      834.587
  312       310.87      834.713
  313      311.335      834.865
  314        311.8      835.037
  315      312.266      835.193
  316      312.731      835.303
  317      313.196      835.385
  318       313.66       835.48
  319      314.125      835.601
  320       314.59      835.721
  321      315.055      835.823
  322      315.519      835.889
  323      315.984      835.956
  324      316.448      836.046
  325      316.913      836.199
  326      317.377      836.366
  327      317.841       836.53
  328      318.305      836.671
  329      318.769      836.794
  330      319.233      836.911
  331      319.697      837.012
  332      320.161      837.186
  333      320.625      837.414
  334      321.089      837.569
  335      321.552      837.689
  336      322.016      837.799
  337      322.479       837.87
  338      322.943      837.911
  339      323.406      837.965
  340      323.869      838.007
  341      324.333      838.051
  342      324.796      838.118
  343      325.259      838.168
  344      325.722      838.144
  345      326.185      838.086
  346      326.647      838.077
  347       327.11      838.097
  348      327.573      838.112
  349      328.035      838.134
  350      328.498      838.159
  351       328.96      838.163
  352      329.423      838.175
  353      329.885      838.176
  354      330.347       838.16
  355       330.81      838.153
  356      331.272      838.146
  357      331.734      838.215
  358      332.196      838.335
  359      332.657      838.411
  360      333.119      838.458
  361      333.581      838.503
  362      334.043      838.564
  363      334.504      838.605
  364      334.966      838.592
  365      335.427      838.553
  366      335.888      838.523
  367       336.35        838.5
  368      336.811      838.505
  369      337.272        838.5
  370      337.733      838.475
  371      338.194       838.48
  372      338.655      838.481
  373      339.115       838.45
  374      339.576      838.406
  375      340.037      838.377
  376      340.497      838.354
  377      340.958      838.318
  378      341.418      838.264
  379      341.879      838.215
  380      342.339      838.174
  381      342.799       838.14
  382      343.259      838.147
  383      343.719      838.165
  384      344.179      838.122
  385      344.639      838.069
  386      345.099      838.079
  387      345.559      838.113
  388      346.018      838.045
  389      346.478      837.959
  390      346.937       837.93
  391      347.397      837.898
  392      347.856      837.882
  393      348.315      837.849
  394      348.774      837.799
  395      349.234      837.756
  396      349.693      837.717
  397      350.152       837.72
  398       350.61      837.733
  399      351.069      837.716
  400      351.528      837.709
  401      351.987      837.669
  402      352.445      837.589
  403      352.904      837.528
  404      353.362      837.492
  405       353.82      837.435
  406      354.279      837.368
  407      354.737      837.325
  408      355.195      837.309
  409      355.653      837.283
  410      356.111      837.265
  411      356.569      837.271
  412      357.027      837.258
  413      357.484      837.217
  414      357.942      837.153
  415      358.399       837.05
  416      358.857      836.942
  417      359.314      836.866
  418      359.772      836.819
  419      360.229      836.766
  420      360.686      836.689
  421      361.143      836.645
  422        361.6      836.613
  423      362.057      836.571
  424      362.514      836.543
  425      362.971       836.49
  426      363.427      836.367
  427      363.884      836.229
  428       364.34      836.081
  429      364.797      835.943
  430      365.253      835.845
  431      365.709      835.764
  432      366.166      835.683
  433      366.622      835.519
  434      367.078      835.331
  435      367.534      835.222
  436       367.99      835.141
  437      368.445      835.066
  438      368.901      835.018
  439      369.357      834.969
  440      369.812       834.94
  441      370.268      834.932
  442      370.723      834.929
  443      371.179      834.928
  444      371.634      834.937
  445      372.089      834.945
  446      372.544      834.958
  447      372.999      834.954
  448      373.454      834.925
  449      373.909      834.923
  450      374.364      834.917
  451      374.818       834.89
  452      375.273      834.883
  453      375.727      834.888
  454      376.182      834.899
  455      376.636      834.918
  456       377.09      834.963
  457      377.545      835.027
  458      377.999      835.013
  459      378.453      834.939
  460      378.907        834.9
  461      379.361       834.88
  462      379.814       834.86
  463      380.268      834.851
  464      380.722      834.872
  465      381.175      834.924
  466      381.629      834.964
  467      382.082      834.987
  468      382.535      834.993
  469      382.989      834.959
  470      383.442      834.927
  471      383.895      834.911
  472      384.348      834.902
  473      384.801      834.901
  474      385.253      834.912
  475      385.706      834.914
  476      386.159      834.907
  477      386.611      834.917
  478      387.064      834.979
  479      387.516      835.089
  480      387.968      835.176
  481      388.421      835.239
  482      388.873      835.264
  483      389.325      835.282
  484      389.777      835.304
  485      390.229      835.325
  486      390.681      835.428
  487      391.132      835.552
  488      391.584      835.599
  489      392.035      835.627
  490      392.487      835.623
  491      392.938      835.625
  492       393.39      835.661
  493      393.841      835.709
  494      394.292      835.809
  495      394.743      835.937
  496      395.194      836.033
  497      395.645       836.11
  498      396.096      836.138
  499      396.546      836.153
  500      396.997      836.175
  501      397.448      836.209
  502      397.898      836.274
  503      398.349      836.344
  504      398.799      836.396
  505      399.249      836.453
  506      399.699      836.525
  507      400.149      836.587
  508      400.599      836.637
  509      401.049      836.679
  510      401.499      836.752
  511      401.949      836.804
  512      402.398      836.804
  513      402.848      836.798
  514      403.297       836.79
  515      403.747      836.788
  516      404.196      836.793
  517      404.645      836.795
  518      405.094      836.806
  519      405.543      836.821
  520      405.992      836.829
  521      406.441      836.818
  522       406.89      836.773
  523      407.339      836.751
  524      407.787      836.787
  525      408.236      836.808
  526      408.684      836.876
  527      409.132      837.015
  528      409.581      837.129
  529      410.029      837.215
  530      410.477      837.279
  531      410.925      837.319
  532      411.373      837.356
  533      411.821      837.421
  534      412.269      837.501
  535      412.716      837.537
  536      413.164      837.569
  537      413.611      837.601
  538      414.059      837.613
  539      414.506      837.606
  540      414.953      837.634
  541        415.4      837.671
  542      415.847       837.69
  543      416.294      837.696
  544      416.741      837.702
  545      417.188      837.698
  546      417.635      837.687
  547      418.081      837.662
  548      418.528      837.652
  549      418.974      837.683
  550      419.421       837.73
  551      419.867      837.783
  552      420.313      837.848
  553      420.759      837.934
  554      421.205       838.02
  555      421.651       838.09
  556      422.097      838.138
  557      422.543      838.145
  558      422.989      838.125
  559      423.434      838.103
  560       423.88      838.075
  561      424.325       838.06
  562       424.77      838.056
  563      425.216      838.076
  564      425.661      838.116
  565      426.106      838.162
  566      426.551      838.202
  567      426.996      838.287
  568       427.44        838.4
  569      427.885      838.489
  570       428.33      838.581
  571      428.774      838.656
  572      429.219      838.708
  573      429.663      838.748
  574      430.107      838.785
  575      430.551      838.815
  576      430.996      838.841
  577       431.44       838.86
  578      431.883      838.865
  579      432.327      838.835
  580      432.771      838.768
  581      433.215      838.691
  582      433.658       838.62
  583      434.102      838.589
  584      434.545      838.531
  585      434.988      838.463
  586      435.431      838.398
  587      435.875      838.236
  588      436.318      838.063
  589      436.761      837.971
  590      437.203      837.922
  591      437.646      837.899
  592      438.089       837.84
  593      438.531      837.759
  594      438.974      837.675
  595      439.416      837.613
  596      439.859      837.588
  597      440.301       837.58
  598      440.743      837.579
  599      441.185      837.594
  600      441.627      837.607
  601      442.069      837.641
  602       442.51      837.683
  603      442.952      837.697
  604      443.394      837.705
  605      443.835      837.709
  606      444.277        837.7
  607      444.718      837.693
  608      445.159       837.69
  609        445.6      837.711
  610      446.041      837.757
  611      446.482      837.762
  612      446.923       837.77
  613      447.364      837.814
  614      447.804       837.86
  615      448.245       837.93
  616      448.685      838.027
  617      449.126      838.148
  618      449.566      838.289
  619      450.006      838.414
  620      450.447      838.508
  621      450.887      838.562
  622      451.326       838.63
  623      451.766      838.715
  624      452.206      838.747
  625      452.646      838.767
  626      453.085      838.814
  627      453.525      838.791
  628      453.964      838.723
  629      454.403      838.719
  630      454.843      838.772
  631      455.282      838.846
  632      455.721       838.93
  633       456.16      838.991
  634      456.599      838.991
  635      457.037      838.964
  636      457.476      839.012
  637      457.915      839.104
  638      458.353      839.184
  639      458.791      839.267
  640       459.23      839.342
  641      459.668      839.378
  642      460.106      839.399
  643      460.544      839.442
  644      460.982      839.482
  645       461.42      839.504
  646      461.857      839.554
  647      462.295      839.635
  648      462.733      839.736
  649       463.17      839.818
  650      463.607      839.872
  651      464.045      839.903
  652      464.482      839.921
  653      464.919      839.945
  654      465.356      839.959
  655      465.793      839.965
  656       466.23      839.975
  657      466.666      840.033
  658      467.103      840.143
  659      467.539      840.245
  660      467.976      840.335
  661      468.412      840.448
  662      468.848      840.559
  663      469.284      840.669
  664       469.72      840.767
  665      470.156      840.825
  666      470.592      840.858
  667      471.028      840.893
  668      471.464      840.905
  669      471.899      840.887
  670      472.335      840.919
  671       472.77      840.965
  672      473.205      841.002
  673      473.641      841.067
  674      474.076      841.149
  675      474.511      841.223
  676      474.946      841.299
  677       475.38      841.402
  678      475.815       841.54
  679       476.25      841.682
  680      476.684      841.807
  681      477.119       841.92
  682      477.553      842.055
  683      477.987      842.211
  684      478.421      842.376
  685      478.856      842.548
  686      479.289      842.714
  687      479.723      842.857
  688      480.157      842.987
  689      480.591      843.084
  690      481.024      843.159
  691      481.458      843.251
  692      481.891      843.367
  693      482.324      843.515
  694      482.758      843.677
  695      483.191      843.833
  696      483.624      843.929
  697      484.057      843.976
  698      484.489      844.026
  699      484.922       844.08
  700      485.355      844.148
  701      485.787       844.24
  702       486.22      844.343
  703      486.652      844.432
  704      487.084      844.513
  705      487.516      844.615
  706      487.948      844.758
  707       488.38      844.899
  708      488.812      845.017
  709      489.244      845.128
  710      489.676      845.215
  711      490.107      845.291
  712      490.539      845.372
  713       490.97       845.44
  714      491.401      845.528
  715      491.832      845.653
  716      492.263      845.742
  717      492.694      845.834
  718      493.125      845.937
  719      493.556      845.991
  720      493.987      846.076
  721      494.417      846.229
  722      494.848      846.458
  723      495.278      846.704
  724      495.708      846.887
  725      496.139       847.05
  726      496.569       847.17
  727      496.999      847.275
  728      497.429      847.397
  729      497.858      847.522
  730      498.288       847.63
  731      498.718      847.763
  732      499.147      847.933
  733      499.577      848.095
  734      500.006      848.262
  735      500.435      848.465
  736      500.864      848.673
  737      501.293      848.803
  738      501.722      848.895
  739      502.151      849.042
  740       502.58      849.208
  741      503.008      849.384
  742      503.437       849.58
  743      503.865      849.809
  744      504.293      850.056
  745      504.722      850.283
  746       505.15      850.506
  747      505.578      850.751
  748      506.006      851.069
  749      506.434      851.409
  750      506.861      851.706
  751      507.289      851.969
  752      507.716      852.203
  753      508.144      852.438
  754      508.571      852.646
  755      508.998      852.832
  756      509.425      853.022
  757      509.852      853.233
  758      510.279      853.437
  759      510.706        853.6
  760      511.133       853.77
  761       511.56      853.965
  762      511.986      854.153
  763      512.412      854.336
  764      512.839       854.51
  765      513.265      854.685
  766      513.691      854.911
  767      514.117      855.175
  768      514.543      855.441
  769      514.969      855.715
  770      515.395      855.998
  771       515.82      856.258
  772      516.246      856.508
  773      516.671       856.77
  774      517.096      857.048
  775      517.522      857.324
  776      517.947        857.6
  777      518.372      857.882
  778      518.797      858.152
  779      519.222      858.412
  780      519.646      858.687
  781      520.071      858.977
  782      520.495      859.299
  783       520.92      859.662
  784      521.344       860.02
  785      521.768      860.366
  786      522.192      860.737
  787      522.616      861.141
  788       523.04      861.572
  789      523.464      862.011
  790      523.888      862.488
  791      524.311       863.01
  792      524.735      863.529
  793      525.158      864.033
  794      525.581       864.54
  795      526.005      865.057
  796      526.428      865.617
  797      526.851      866.246
  798      527.274      866.887
  799      527.696      867.533
  800      528.119       868.21
  801      528.542      868.918
  802      528.964      869.639
  803      529.386      870.358
  804      529.809      871.116
  805      530.231      871.919
  806      530.653      872.747
  807      531.075      873.575
  808      531.497      874.472
  809      531.918      875.438
  810       532.34      876.452
  811      532.761      877.533
  812      533.183      878.692
  813      533.604      879.918
  814      534.025      881.254
  815      534.447      882.629
  816      534.868       883.97
  817      535.289      885.349
  818      535.709      886.754
  819       536.13      888.215
  820      536.551      889.768
  821      536.971      891.379
  822      537.392      893.039
  823      537.812      894.765
  824      538.232      896.614
  825      538.652      898.655
  826      539.072      900.842
  827      539.492      903.161
  828      539.912      905.627
  829      540.331      908.263
  830      540.751      911.073
  831       541.17      914.011
  832       541.59       917.03
  833      542.009      920.175
  834      542.428      923.489
  835      542.847      926.996
  836      543.266      930.718
  837      543.685      934.717
  838      544.104      938.974
  839      544.522      943.444
  840      544.941      948.129
  841      545.359      953.014
  842      545.778       958.08
  843      546.196      963.382
  844      546.614      968.934
  845      547.032       974.76
  846       547.45      980.914
  847      547.867      987.342
  848      548.285      994.039
  849      548.703      1001.03
  850       549.12      1008.31
  851      549.538      1015.93
  852      549.955      1023.98
  853      550.372      1032.56
  854      550.789      1041.61
  855      551.206      1051.17
  856      551.623      1061.25
  857      552.039      1071.83
  858      552.456      1083.07
  859      552.873      1094.94
  860      553.289      1107.37
  861      553.705      1120.35
  862      554.121      1133.89
  863      554.537       1148.2
  864      554.953      1163.35
  865      555.369      1179.17
  866      555.785      1195.58
  867      556.201      1212.67
  868      556.616      1230.48
  869      557.032       1248.8
  870      557.447      1267.59
  871      557.862      1286.99
  872      558.277      1307.07
  873      558.692       1327.9
  874      559.107      1349.48
  875      559.522       1371.9
  876      559.937      1395.25
  877      560.351       1419.5
  878      560.766      1444.75
  879       561.18      1471.05
  880      561.595      1498.44
  881      562.009      1526.78
  882      562.423      1556.01
  883      562.837      1586.16
  884       563.25      1617.16
  885      563.664      1649.09
  886      564.078      1682.05
  887      564.491      1716.06
  888      564.905      1751.13
  889      565.318      1787.25
  890      565.731      1824.62
  891      566.144      1863.34
  892      566.557      1903.23
  893       566.97      1944.28
  894      567.383       1987.2
  895      567.795      2032.34
  896      568.208      2079.64
  897       568.62      2128.75
  898      569.033      2179.55
  899      569.445      2232.63
  900      569.857      2287.83
  901      570.269         2345
  902      570.681      2404.69
  903      571.093      2467.18
  904      571.504      2532.86
  905      571.916      2601.48
  906      572.327      2672.17
  907      572.739       2745.5
  908       573.15      2822.43
  909      573.561      2903.25
  910      573.972       2987.5
  911      574.383      3075.09
  912      574.794      3166.32
  913      575.204      3260.89
  914      575.615      3358.88
  915      576.025       3460.5
  916      576.436      3566.45
  917      576.846       3677.6
  918      577.256      3793.53
  919      577.666      3913.91
  920      578.076      4039.31
  921      578.486      4170.69
  922      578.896      4308.97
  923      579.305      4453.86
  924      579.715      4603.83
  925      580.124      4755.62
  926      580.533      4907.27
  927      580.942       5058.8
  928      581.351      5210.22
  929       581.76       5361.5
  930      582.169      5512.63
  931      582.578      5663.59
  932      582.986      5814.41
  933      583.395       5965.1
  934      583.803      6115.64
  935      584.212      6266.02
  936       584.62      6416.22
  937      585.028      6566.19
  938      585.436      6715.89
  939      585.843      6865.35
  940      586.251       7014.6
  941      586.659       7163.6
  942      587.066       7312.4
  943      587.474      7461.03
  944      587.881      7609.43
  945      588.288      7757.54
  946      588.695      7905.35
  947      589.102      8052.85
  948      589.509      8200.09
  949      589.915      8347.03
  950      590.322      8493.58
  951      590.728      8639.83
  952      591.135       8785.8
  953      591.541      8931.37
  954      591.947      9076.44
  955      592.353      9221.04
  956      592.759      9365.14
  957      593.165      9508.72
  958      593.571       9651.8
  959      593.976      9794.21
  960      594.382      9935.98
  961      594.787      10077.2
  962      595.192      10217.9
  963      595.597        10358
  964      596.002      10497.3
  965      596.407      10633.1
  966      596.812      10756.3
  967      597.217      10866.9
  968      597.621      10964.6
  969      598.026      11050.7
  970       598.43      11126.6
  971      598.834      11193.2
  972      599.238      11250.9
  973      599.642      11300.5
  974      600.046      11342.7
  975       600.45      11378.3
  976      600.854      11407.9
  977      601.257      11432.2
  978      601.661      11451.8
  979      602.064      11466.8
  980      602.467      11477.7
  981       602.87      11484.7
  982      603.273      11488.1
  983      603.676      11488.3
  984      604.079      11485.3
  985      604.481      11479.1
  986      604.884      11470.2
  987      605.286      11458.8
  988      605.689      11444.7
  989      606.091        11428
  990      606.493      11408.9
  991      606.895      11387.2
  992      607.297      11362.8
  993      607.698      11335.9
  994        608.1      11306.8
  995      608.501      11274.9
  996      608.903      11239.8
  997      609.304      11201.8
  998      609.705      11161.3
  999      610.106      11118.3
 1000      610.507      11072.5
 1001      610.908      11023.9
 1002      611.308      10972.9
 1003      611.709      10918.8
 1004      612.109      10861.4
 1005       612.51      10800.4
 1006       612.91        10736
 1007       613.31      10669.2
 1008       613.71      10599.4
 1009       614.11      10525.7
 1010       614.51      10447.8
 1011      614.909      10366.2
 1012      615.309        10281
 1013      615.708      10191.9
 1014      616.108      10099.2
 1015      616.507      10002.9
 1016      616.906      9902.72
 1017      617.305      9797.96
 1018      617.704      9687.86
 1019      618.102       9572.8
 1020      618.501      9453.07
 1021      618.899      9328.12
 1022      619.298      9197.03
 1023      619.696      9058.85
 1024      620.094      8913.94
 1025      620.492      8763.79
 1026       620.89      8611.58
 1027      621.288      8459.28
 1028      621.686      8306.92
 1029      622.083      8154.51
 1030       622.48      8002.04
 1031      622.878      7849.52
 1032      623.275      7696.96
 1033      623.672      7544.37
 1034      624.069      7391.74
 1035      624.466      7239.03
 1036      624.863      7086.24
 1037      625.259       6933.4
 1038      625.656      6780.53
 1039      626.052      6627.64
 1040      626.448       6474.7
 1041      626.844      6321.71
 1042      627.241      6168.69
 1043      627.636      6015.63
 1044      628.032      5862.53
 1045      628.428      5709.39
 1046      628.823      5556.26
 1047      629.219      5403.14
 1048      629.614      5249.96
 1049      630.009      5096.77
 1050      630.404      4943.57
 1051      630.799      4790.36
 1052      631.194      4637.22
 1053      631.589      4484.13
 1054      631.984      4330.97
 1055      632.378      4177.77
 1056      632.772      4024.55
 1057      633.167      3871.31
 1058      633.561      3718.06
 1059      633.955      3564.77
 1060      634.349      3411.47
 1061      634.743      3258.15
 1062      635.136      3104.81
 1063       635.53      2951.46
 1064      635.923      2798.13
 1065      636.316      2644.82
 1066       636.71      2494.26
 1067      637.103      2355.59
 1068      637.496      2228.87
 1069      637.888      2114.33
 1070      638.281      2010.73
 1071      638.674      1916.74
 1072      639.066      1831.61
 1073      639.459      1754.65
 1074      639.851      1685.21
 1075      640.243      1622.35
 1076      640.635      1565.34
 1077      641.027      1513.48
 1078      641.419         1466
 1079       641.81      1422.33
 1080      642.202       1382.2
 1081      642.593      1345.21
 1082      642.984      1310.97
 1083      643.375      1279.32
 1084      643.766      1250.06
 1085      644.157      1223.06
 1086      644.548      1198.21
 1087      644.939      1175.22
 1088      645.329      1153.77
 1089       645.72      1133.87
 1090       646.11      1115.49
 1091        646.5      1098.46
 1092       646.89      1082.74
 1093       647.28      1068.43
 1094       647.67      1055.35
 1095       648.06       1043.3
 1096      648.449      1032.23
 1097      648.839      1022.03
 1098      649.228      1012.56
 1099      649.617      1003.78
 1100      650.007      995.705
 1101      650.396      988.239
 1102      650.784      981.285
 1103      651.173      974.837
 1104      651.562      968.921
 1105       651.95      963.478
 1106      652.339       958.43
 1107      652.727      953.745
 1108      653.115      949.365
 1109      653.503      945.262
 1110      653.891      941.434
 1111      654.279      937.874
 1112      654.666      934.552
 1113      655.054      931.509
 1114      655.441      928.654
 1115      655.828       925.88
 1116      656.216      923.242
 1117      656.603      920.765
 1118      656.989      918.443
 1119      657.376      916.258
 1120      657.763      914.215
 1121      658.149      912.319
 1122      658.536      910.571
 1123      658.922      908.939
 1124      659.308      907.389
 1125      659.694      905.879
 1126       660.08      904.381
 1127      660.466       902.97
 1128      660.852      901.654
 1129      661.237      900.403
 1130      661.623      899.235
 1131      662.008      898.131
 1132      662.393      897.044
 1133      662.778       895.98
 1134      663.163      894.952
 1135      663.548       893.97
 1136      663.933      893.035
 1137      664.317       892.19
 1138      664.702      891.434
 1139      665.086      890.685
 1140       665.47      889.972
 1141      665.854      889.333
 1142      666.238      888.696
 1143      666.622      888.038
 1144      667.006      887.393
 1145      667.389       886.78
 1146      667.773      886.211
 1147      668.156      885.628
 1148      668.539      885.008
 1149      668.923      884.415
 1150      669.305      883.854
 1151      669.688      883.323
 1152      670.071      882.795
 1153      670.454       882.17
 1154      670.836      881.481
 1155      671.218      880.845
 1156      671.601      880.257
 1157      671.983      879.687
 1158      672.365      879.281
 1159      672.747      879.011
 1160      673.128      878.663
 1161       673.51       878.25
 1162      673.891      877.795
 1163      674.273       877.33
 1164      674.654      876.883
 1165      675.035      876.406
 1166      675.416      875.873
 1167      675.797      875.345
 1168      676.177      874.838
 1169      676.558      874.342
 1170      676.938      873.817
 1171      677.319      873.268
 1172      677.699      872.717
 1173      678.079       872.15
 1174      678.459      871.572
 1175      678.839      870.972
 1176      679.219      870.361
 1177      679.598      869.758
 1178      679.978       869.17
 1179      680.357       868.58
 1180      680.736      868.013
 1181      681.115      867.541
 1182      681.494      867.092
 1183      681.873      866.533
 1184      682.252        865.9
 1185       682.63      865.283
 1186      683.009      864.662
 1187      683.387      864.034
 1188      683.765      863.417
 1189      684.143      862.811
 1190      684.521      862.191
 1191      684.899      861.569
 1192      685.277      860.959
 1193      685.654      860.323
