scansci Spectrometer Data File
--- Measurement Setting ---
Type: Sample Spectrum
Date: Fri Nov 22 17:59:41 2024
User: (Reserved by scansci)
Serial: (Reserved by scansci)
Channel: No. 11
Integration Time: 101
Average: 30
Boxcar: 50
Electrical Dark: No-corrected
Time Normalize: (Reserved by scansci)
Dual-beam: (Reserved by scansci)
Reference Ch: (Reserved by scansci)
--- Measurement Data ---
Pixel   Wavelength   Intensity
   88      204.951      835.706
   89      205.431      835.601
   90       205.91      835.564
   91       206.39       835.57
   92       206.87      835.561
   93      207.349       835.58
   94      207.829      835.603
   95      208.309      835.604
   96      208.788       835.62
   97      209.267      835.652
   98      209.747      835.693
   99      210.226       835.72
  100      210.705      835.713
  101      211.185      835.692
  102      211.664      835.696
  103      212.143      835.713
  104      212.622      835.753
  105      213.101      835.792
  106      213.579      835.821
  107      214.058      835.842
  108      214.537      835.843
  109      215.016      835.851
  110      215.494      835.886
  111      215.973      835.945
  112      216.452          836
  113       216.93      835.982
  114      217.408      835.933
  115      217.887      835.888
  116      218.365      835.846
  117      218.843      835.796
  118      219.321      835.738
  119      219.799      835.695
  120      220.278      835.677
  121      220.755      835.678
  122      221.233      835.673
  123      221.711      835.648
  124      222.189      835.631
  125      222.667      835.636
  126      223.144      835.604
  127      223.622      835.541
  128        224.1      835.484
  129      224.577       835.43
  130      225.055      835.375
  131      225.532      835.289
  132      226.009      835.205
  133      226.486      835.136
  134      226.964      835.082
  135      227.441      835.035
  136      227.918      835.017
  137      228.395      835.038
  138      228.872      835.084
  139      229.349      835.128
  140      229.826      835.154
  141      230.302      835.149
  142      230.779      835.137
  143      231.256      835.158
  144      231.732      835.194
  145      232.209      835.246
  146      232.685      835.278
  147      233.162      835.265
  148      233.638      835.256
  149      234.114       835.27
  150       234.59      835.295
  151      235.066      835.293
  152      235.543      835.283
  153      236.019      835.291
  154      236.495      835.315
  155       236.97      835.369
  156      237.446      835.437
  157      237.922      835.466
  158      238.398      835.476
  159      238.873      835.506
  160      239.349      835.571
  161      239.824      835.618
  162        240.3        835.6
  163      240.775       835.55
  164      241.251      835.525
  165      241.726      835.547
  166      242.201      835.604
  167      242.676      835.672
  168      243.151      835.742
  169      243.626      835.812
  170      244.101      835.872
  171      244.576      835.889
  172      245.051       835.85
  173      245.526      835.794
  174          246      835.768
  175      246.475      835.742
  176       246.95      835.732
  177      247.424      835.743
  178      247.899      835.768
  179      248.373      835.749
  180      248.847      835.641
  181      249.321      835.563
  182      249.796      835.506
  183       250.27      835.472
  184      250.744      835.473
  185      251.218       835.43
  186      251.692      835.382
  187      252.166      835.359
  188      252.639      835.344
  189      253.113       835.33
  190      253.587      835.333
  191       254.06       835.33
  192      254.534      835.315
  193      255.007      835.326
  194      255.481      835.328
  195      255.954      835.329
  196      256.427      835.349
  197      256.901      835.354
  198      257.374      835.349
  199      257.847      835.347
  200       258.32      835.346
  201      258.793      835.367
  202      259.266      835.408
  203      259.739      835.431
  204      260.211       835.44
  205      260.684      835.447
  206      261.157      835.472
  207      261.629       835.51
  208      262.102      835.565
  209      262.574      835.624
  210      263.046      835.655
  211      263.519       835.67
  212      263.991      835.664
  213      264.463      835.632
  214      264.935      835.651
  215      265.407      835.675
  216      265.879      835.674
  217      266.351       835.65
  218      266.823      835.605
  219      267.295        835.6
  220      267.766      835.642
  221      268.238       835.69
  222       268.71      835.712
  223      269.181      835.716
  224      269.653      835.739
  225      270.124      835.783
  226      270.595      835.824
  227      271.066      835.844
  228      271.538      835.868
  229      272.009      835.896
  230       272.48      835.937
  231      272.951      835.987
  232      273.422      836.049
  233      273.892      836.114
  234      274.363      836.186
  235      274.834       836.25
  236      275.305      836.335
  237      275.775      836.433
  238      276.246      836.482
  239      276.716      836.502
  240      277.186      836.523
  241      277.657      836.564
  242      278.127      836.633
  243      278.597      836.754
  244      279.067      836.873
  245      279.537      836.926
  246      280.007       836.95
  247      280.477      836.979
  248      280.947      837.047
  249      281.417      837.131
  250      281.886      837.215
  251      282.356      837.291
  252      282.825      837.378
  253      283.295      837.447
  254      283.764      837.479
  255      284.234      837.495
  256      284.703      837.469
  257      285.172      837.427
  258      285.641      837.423
  259       286.11      837.444
  260      286.579      837.464
  261      287.048      837.448
  262      287.517      837.439
  263      287.986      837.495
  264      288.454      837.599
  265      288.923      837.688
  266      289.392      837.743
  267       289.86      837.756
  268      290.329      837.782
  269      290.797      837.833
  270      291.265      837.868
  271      291.734      837.905
  272      292.202       837.97
  273       292.67      838.037
  274      293.138      838.092
  275      293.606      838.131
  276      294.074      838.162
  277      294.541      838.205
  278      295.009      838.266
  279      295.477       838.34
  280      295.944      838.424
  281      296.412      838.502
  282      296.879      838.559
  283      297.347      838.672
  284      297.814      838.785
  285      298.281      838.843
  286      298.749      838.903
  287      299.216      839.043
  288      299.683      839.231
  289       300.15      839.356
  290      300.616      839.442
  291      301.083      839.519
  292       301.55      839.601
  293      302.017      839.662
  294      302.483       839.69
  295       302.95      839.716
  296      303.416      839.747
  297      303.883      839.815
  298      304.349      839.929
  299      304.815       840.03
  300      305.281      840.107
  301      305.748      840.209
  302      306.214      840.326
  303       306.68      840.392
  304      307.146       840.47
  305      307.611      840.595
  306      308.077       840.69
  307      308.543      840.732
  308      309.008       840.75
  309      309.474      840.783
  310      309.939      840.833
  311      310.405      840.883
  312       310.87      840.961
  313      311.335      841.068
  314        311.8      841.202
  315      312.266      841.345
  316      312.731      841.463
  317      313.196      841.573
  318       313.66      841.715
  319      314.125      841.866
  320       314.59      841.964
  321      315.055      842.009
  322      315.519      842.024
  323      315.984      842.076
  324      316.448      842.177
  325      316.913      842.291
  326      317.377      842.404
  327      317.841      842.508
  328      318.305      842.608
  329      318.769      842.692
  330      319.233      842.767
  331      319.697      842.838
  332      320.161       842.99
  333      320.625      843.206
  334      321.089      843.378
  335      321.552       843.53
  336      322.016      843.647
  337      322.479      843.689
  338      322.943      843.696
  339      323.406      843.742
  340      323.869      843.801
  341      324.333      843.872
  342      324.796      843.944
  343      325.259      844.009
  344      325.722      844.041
  345      326.185      844.042
  346      326.647      844.087
  347       327.11      844.158
  348      327.573      844.231
  349      328.035        844.3
  350      328.498      844.382
  351       328.96      844.448
  352      329.423      844.487
  353      329.885      844.492
  354      330.347      844.497
  355       330.81      844.518
  356      331.272      844.539
  357      331.734      844.637
  358      332.196      844.797
  359      332.657      844.926
  360      333.119      845.026
  361      333.581      845.112
  362      334.043      845.217
  363      334.504      845.321
  364      334.966      845.366
  365      335.427      845.364
  366      335.888      845.381
  367       336.35      845.403
  368      336.811      845.472
  369      337.272      845.546
  370      337.733      845.593
  371      338.194       845.65
  372      338.655      845.709
  373      339.115       845.77
  374      339.576      845.835
  375      340.037      845.909
  376      340.497      845.987
  377      340.958      846.077
  378      341.418      846.152
  379      341.879      846.219
  380      342.339      846.265
  381      342.799      846.292
  382      343.259      846.342
  383      343.719      846.384
  384      344.179      846.378
  385      344.639      846.389
  386      345.099      846.469
  387      345.559      846.577
  388      346.018      846.588
  389      346.478      846.583
  390      346.937      846.645
  391      347.397      846.679
  392      347.856       846.72
  393      348.315      846.745
  394      348.774      846.763
  395      349.234      846.785
  396      349.693      846.816
  397      350.152      846.914
  398       350.61      847.017
  399      351.069      847.061
  400      351.528      847.125
  401      351.987      847.196
  402      352.445      847.228
  403      352.904      847.238
  404      353.362      847.267
  405       353.82      847.281
  406      354.279      847.266
  407      354.737      847.261
  408      355.195      847.301
  409      355.653      847.363
  410      356.111      847.418
  411      356.569      847.489
  412      357.027      847.573
  413      357.484      847.648
  414      357.942      847.707
  415      358.399      847.713
  416      358.857      847.698
  417      359.314      847.716
  418      359.772      847.749
  419      360.229      847.758
  420      360.686      847.748
  421      361.143      847.791
  422        361.6      847.882
  423      362.057      847.991
  424      362.514      848.077
  425      362.971      848.116
  426      363.427      848.121
  427      363.884      848.129
  428       364.34      848.145
  429      364.797      848.136
  430      365.253      848.135
  431      365.709      848.161
  432      366.166      848.191
  433      366.622      848.147
  434      367.078      848.059
  435      367.534      848.021
  436       367.99      847.985
  437      368.445      847.967
  438      368.901      848.001
  439      369.357      848.056
  440      369.812      848.113
  441      370.268      848.165
  442      370.723      848.213
  443      371.179      848.269
  444      371.634      848.315
  445      372.089      848.315
  446      372.544      848.325
  447      372.999      848.341
  448      373.454      848.333
  449      373.909      848.337
  450      374.364      848.349
  451      374.818      848.321
  452      375.273      848.305
  453      375.727      848.325
  454      376.182      848.353
  455      376.636      848.396
  456       377.09      848.462
  457      377.545      848.541
  458      377.999      848.557
  459      378.453      848.523
  460      378.907       848.52
  461      379.361      848.533
  462      379.814      848.533
  463      380.268      848.514
  464      380.722      848.508
  465      381.175      848.525
  466      381.629      848.542
  467      382.082      848.545
  468      382.535       848.56
  469      382.989      848.555
  470      383.442      848.522
  471      383.895      848.501
  472      384.348      848.494
  473      384.801      848.471
  474      385.253      848.431
  475      385.706      848.377
  476      386.159      848.317
  477      386.611      848.278
  478      387.064      848.281
  479      387.516      848.331
  480      387.968      848.369
  481      388.421      848.384
  482      388.873      848.386
  483      389.325      848.417
  484      389.777       848.48
  485      390.229      848.523
  486      390.681      848.637
  487      391.132      848.752
  488      391.584      848.786
  489      392.035      848.799
  490      392.487      848.751
  491      392.938      848.689
  492       393.39      848.689
  493      393.841      848.704
  494      394.292      848.763
  495      394.743      848.858
  496      395.194      848.931
  497      395.645      848.971
  498      396.096      848.934
  499      396.546      848.843
  500      396.997      848.754
  501      397.448      848.691
  502      397.898      848.662
  503      398.349      848.643
  504      398.799      848.637
  505      399.249      848.657
  506      399.699      848.693
  507      400.149      848.706
  508      400.599      848.709
  509      401.049      848.681
  510      401.499      848.675
  511      401.949      848.683
  512      402.398      848.644
  513      402.848      848.584
  514      403.297       848.52
  515      403.747      848.456
  516      404.196      848.409
  517      404.645      848.352
  518      405.094      848.297
  519      405.543      848.241
  520      405.992      848.196
  521      406.441      848.176
  522       406.89      848.127
  523      407.339      848.087
  524      407.787      848.068
  525      408.236      848.011
  526      408.684      848.021
  527      409.132      848.087
  528      409.581      848.101
  529      410.029      848.074
  530      410.477      848.052
  531      410.925      848.019
  532      411.373      847.967
  533      411.821      847.964
  534      412.269      847.977
  535      412.716       847.93
  536      413.164      847.862
  537      413.611      847.826
  538      414.059      847.801
  539      414.506      847.754
  540      414.953      847.705
  541        415.4      847.653
  542      415.847      847.597
  543      416.294      847.546
  544      416.741      847.494
  545      417.188      847.435
  546      417.635      847.414
  547      418.081      847.404
  548      418.528      847.389
  549      418.974      847.402
  550      419.421       847.41
  551      419.867      847.415
  552      420.313      847.464
  553      420.759      847.522
  554      421.205      847.565
  555      421.651      847.604
  556      422.097      847.624
  557      422.543      847.614
  558      422.989      847.587
  559      423.434      847.546
  560       423.88      847.473
  561      424.325       847.41
  562       424.77      847.384
  563      425.216      847.391
  564      425.661      847.405
  565      426.106      847.412
  566      426.551      847.428
  567      426.996       847.47
  568       427.44      847.524
  569      427.885      847.537
  570       428.33      847.542
  571      428.774       847.58
  572      429.219      847.618
  573      429.663       847.63
  574      430.107      847.641
  575      430.551      847.639
  576      430.996      847.637
  577       431.44      847.632
  578      431.883      847.628
  579      432.327      847.603
  580      432.771      847.537
  581      433.215      847.466
  582      433.658      847.418
  583      434.102      847.392
  584      434.545      847.317
  585      434.988      847.235
  586      435.431      847.163
  587      435.875      846.963
  588      436.318      846.742
  589      436.761      846.616
  590      437.203      846.535
  591      437.646      846.458
  592      438.089      846.401
  593      438.531      846.349
  594      438.974      846.289
  595      439.416      846.226
  596      439.859      846.177
  597      440.301      846.164
  598      440.743      846.146
  599      441.185      846.142
  600      441.627       846.17
  601      442.069        846.2
  602       442.51      846.197
  603      442.952       846.17
  604      443.394      846.143
  605      443.835      846.128
  606      444.277      846.126
  607      444.718      846.111
  608      445.159      846.117
  609        445.6      846.153
  610      446.041       846.22
  611      446.482      846.242
  612      446.923      846.224
  613      447.364      846.248
  614      447.804      846.289
  615      448.245      846.353
  616      448.685      846.438
  617      449.126      846.525
  618      449.566      846.611
  619      450.006      846.674
  620      450.447      846.721
  621      450.887      846.743
  622      451.326      846.774
  623      451.766      846.827
  624      452.206      846.818
  625      452.646      846.785
  626      453.085      846.816
  627      453.525      846.788
  628      453.964        846.7
  629      454.403      846.671
  630      454.843      846.711
  631      455.282      846.756
  632      455.721      846.805
  633       456.16      846.868
  634      456.599      846.893
  635      457.037      846.888
  636      457.476      846.955
  637      457.915      847.089
  638      458.353      847.203
  639      458.791      847.283
  640       459.23      847.348
  641      459.668      847.398
  642      460.106      847.433
  643      460.544       847.45
  644      460.982      847.459
  645       461.42       847.45
  646      461.857      847.442
  647      462.295      847.456
  648      462.733      847.495
  649       463.17      847.512
  650      463.607      847.499
  651      464.045      847.483
  652      464.482      847.466
  653      464.919      847.465
  654      465.356      847.489
  655      465.793      847.501
  656       466.23      847.487
  657      466.666      847.505
  658      467.103      847.571
  659      467.539      847.648
  660      467.976      847.724
  661      468.412      847.798
  662      468.848      847.852
  663      469.284      847.878
  664       469.72       847.88
  665      470.156      847.861
  666      470.592       847.85
  667      471.028      847.855
  668      471.464      847.842
  669      471.899      847.803
  670      472.335      847.819
  671       472.77      847.852
  672      473.205      847.837
  673      473.641      847.823
  674      474.076      847.842
  675      474.511      847.881
  676      474.946      847.929
  677       475.38      847.988
  678      475.815      848.092
  679       476.25       848.18
  680      476.684      848.253
  681      477.119      848.333
  682      477.553      848.412
  683      477.987      848.485
  684      478.421      848.551
  685      478.856      848.617
  686      479.289      848.677
  687      479.723      848.722
  688      480.157      848.783
  689      480.591      848.854
  690      481.024      848.917
  691      481.458      849.007
  692      481.891      849.134
  693      482.324      849.224
  694      482.758      849.277
  695      483.191      849.327
  696      483.624      849.339
  697      484.057      849.317
  698      484.489      849.306
  699      484.922       849.33
  700      485.355      849.352
  701      485.787      849.372
  702       486.22      849.428
  703      486.652      849.488
  704      487.084      849.544
  705      487.516      849.596
  706      487.948      849.651
  707       488.38      849.695
  708      488.812      849.739
  709      489.244      849.795
  710      489.676       849.83
  711      490.107      849.819
  712      490.539      849.815
  713       490.97      849.832
  714      491.401      849.868
  715      491.832      849.905
  716      492.263      849.879
  717      492.694      849.854
  718      493.125      849.877
  719      493.556      849.896
  720      493.987      849.936
  721      494.417      850.012
  722      494.848      850.146
  723      495.278      850.278
  724      495.708      850.327
  725      496.139      850.349
  726      496.569      850.364
  727      496.999      850.364
  728      497.429      850.363
  729      497.858      850.383
  730      498.288      850.409
  731      498.718      850.436
  732      499.147      850.502
  733      499.577      850.583
  734      500.006      850.629
  735      500.435      850.641
  736      500.864      850.656
  737      501.293      850.646
  738      501.722      850.601
  739      502.151      850.565
  740       502.58      850.567
  741      503.008       850.61
  742      503.437      850.655
  743      503.865      850.736
  744      504.293      850.864
  745      504.722      850.974
  746       505.15      851.096
  747      505.578      851.258
  748      506.006      851.459
  749      506.434      851.651
  750      506.861      851.805
  751      507.289       851.92
  752      507.716      851.994
  753      508.144      852.049
  754      508.571      852.063
  755      508.998      852.048
  756      509.425      852.046
  757      509.852        852.1
  758      510.279      852.139
  759      510.706      852.137
  760      511.133      852.142
  761       511.56      852.158
  762      511.986      852.177
  763      512.412      852.179
  764      512.839      852.161
  765      513.265      852.157
  766      513.691      852.207
  767      514.117      852.278
  768      514.543      852.338
  769      514.969      852.427
  770      515.395      852.543
  771       515.82       852.61
  772      516.246       852.64
  773      516.671       852.69
  774      517.096       852.74
  775      517.522      852.773
  776      517.947      852.816
  777      518.372      852.867
  778      518.797      852.883
  779      519.222      852.861
  780      519.646      852.881
  781      520.071       852.92
  782      520.495      852.933
  783       520.92      852.953
  784      521.344      852.972
  785      521.768      853.002
  786      522.192      853.068
  787      522.616      853.143
  788       523.04      853.225
  789      523.464      853.286
  790      523.888      853.316
  791      524.311       853.35
  792      524.735      853.383
  793      525.158      853.401
  794      525.581      853.435
  795      526.005      853.493
  796      526.428      853.585
  797      526.851      853.719
  798      527.274      853.865
  799      527.696      853.973
  800      528.119      854.066
  801      528.542      854.171
  802      528.964      854.248
  803      529.386       854.29
  804      529.809      854.354
  805      530.231      854.446
  806      530.653      854.547
  807      531.075      854.615
  808      531.497      854.704
  809      531.918      854.819
  810       532.34      854.907
  811      532.761      855.011
  812      533.183       855.17
  813      533.604      855.339
  814      534.025      855.532
  815      534.447      855.705
  816      534.868       855.85
  817      535.289          856
  818      535.709      856.133
  819       536.13      856.271
  820      536.551      856.404
  821      536.971      856.513
  822      537.392        856.6
  823      537.812      856.635
  824      538.232      856.645
  825      538.652      856.722
  826      539.072      856.861
  827      539.492      857.028
  828      539.912      857.211
  829      540.331      857.407
  830      540.751      857.604
  831       541.17      857.786
  832       541.59      857.931
  833      542.009      858.082
  834      542.428      858.236
  835      542.847      858.403
  836      543.266      858.625
  837      543.685      858.897
  838      544.104      859.181
  839      544.522      859.423
  840      544.941      859.649
  841      545.359       859.87
  842      545.778      860.073
  843      546.196      860.304
  844      546.614       860.55
  845      547.032      860.803
  846       547.45      861.097
  847      547.867      861.376
  848      548.285      861.613
  849      548.703      861.797
  850       549.12      861.983
  851      549.538      862.223
  852      549.955      862.512
  853      550.372      862.868
  854      550.789      863.275
  855      551.206      863.695
  856      551.623      864.131
  857      552.039      864.604
  858      552.456      865.114
  859      552.873      865.651
  860      553.289      866.192
  861      553.705      866.729
  862      554.121       867.26
  863      554.537      867.834
  864      554.953      868.465
  865      555.369      869.136
  866      555.785      869.808
  867      556.201      870.505
  868      556.616      871.251
  869      557.032          872
  870      557.447      872.708
  871      557.862       873.41
  872      558.277       874.18
  873      558.692      875.027
  874      559.107       875.96
  875      559.522      876.943
  876      559.937      877.959
  877      560.351      879.006
  878      560.766      880.071
  879       561.18      881.186
  880      561.595      882.374
  881      562.009      883.597
  882      562.423      884.846
  883      562.837       886.17
  884       563.25      887.543
  885      563.664      888.937
  886      564.078      890.361
  887      564.491      891.812
  888      564.905      893.303
  889      565.318      894.858
  890      565.731      896.515
  891      566.144      898.261
  892      566.557      900.029
  893       566.97      901.794
  894      567.383      903.638
  895      567.795      905.599
  896      568.208      907.665
  897       568.62      909.776
  898      569.033      911.932
  899      569.445      914.186
  900      569.857      916.552
  901      570.269      919.001
  902      570.681       921.55
  903      571.093      924.249
  904      571.504       927.25
  905      571.916       930.47
  906      572.327      933.673
  907      572.739      936.925
  908       573.15      940.318
  909      573.561      943.824
  910      573.972       947.45
  911      574.383      951.229
  912      574.794      955.135
  913      575.204      959.149
  914      575.615      963.299
  915      576.025      967.508
  916      576.436       971.83
  917      576.846      976.372
  918      577.256      981.105
  919      577.666      986.027
  920      578.076      991.102
  921      578.486       996.37
  922      578.896      1001.87
  923      579.305       1007.6
  924      579.715      1013.51
  925      580.124      1019.57
  926      580.533      1025.79
  927      580.942      1032.17
  928      581.351       1038.7
  929       581.76      1045.43
  930      582.169       1052.4
  931      582.578       1059.6
  932      582.986      1067.04
  933      583.395      1074.71
  934      583.803       1082.6
  935      584.212      1090.74
  936       584.62      1099.17
  937      585.028      1107.78
  938      585.436      1116.51
  939      585.843      1125.56
  940      586.251      1134.97
  941      586.659      1144.69
  942      587.066      1154.74
  943      587.474      1165.13
  944      587.881      1175.84
  945      588.288      1186.85
  946      588.695       1198.2
  947      589.102      1210.03
  948      589.509      1222.43
  949      589.915      1235.41
  950      590.322      1248.95
  951      590.728      1263.02
  952      591.135      1277.55
  953      591.541      1292.48
  954      591.947      1307.82
  955      592.353      1323.55
  956      592.759      1339.61
  957      593.165      1356.19
  958      593.571      1373.34
  959      593.976      1390.97
  960      594.382      1409.23
  961      594.787      1428.22
  962      595.192      1448.18
  963      595.597      1469.28
  964      596.002       1491.3
  965      596.407      1514.19
  966      596.812      1537.98
  967      597.217      1562.64
  968      597.621      1587.99
  969      598.026       1614.1
  970       598.43      1641.01
  971      598.834      1668.62
  972      599.238      1697.02
  973      599.642      1726.26
  974      600.046      1756.43
  975       600.45      1787.59
  976      600.854      1819.86
  977      601.257      1853.62
  978      601.661      1889.19
  979      602.064      1926.43
  980      602.467      1965.42
  981       602.87      2006.43
  982      603.273       2049.4
  983      603.676      2094.45
  984      604.079      2141.39
  985      604.481       2189.9
  986      604.884      2240.09
  987      605.286      2292.26
  988      605.689      2346.38
  989      606.091      2402.27
  990      606.493      2460.03
  991      606.895      2519.84
  992      607.297      2581.47
  993      607.698      2645.49
  994        608.1       2712.6
  995      608.501      2782.52
  996      608.903      2855.77
  997      609.304      2933.15
  998      609.705      3014.45
  999      610.106      3099.12
 1000      610.507      3187.88
 1001      610.908      3280.92
 1002      611.308      3377.73
 1003      611.709      3477.84
 1004      612.109      3580.87
 1005       612.51      3687.21
 1006       612.91      3797.11
 1007       613.31      3911.06
 1008       613.71      4029.42
 1009       614.11      4151.81
 1010       614.51      4279.25
 1011      614.909      4412.15
 1012      615.309      4549.72
 1013      615.708      4692.32
 1014      616.108      4839.78
 1015      616.507      4989.26
 1016      616.906      5138.66
 1017      617.305      5287.94
 1018      617.704      5437.02
 1019      618.102      5585.94
 1020      618.501      5734.65
 1021      618.899      5883.17
 1022      619.298      6031.52
 1023      619.696      6179.66
 1024      620.094      6327.59
 1025      620.492      6475.33
 1026       620.89      6622.93
 1027      621.288      6770.35
 1028      621.686      6917.61
 1029      622.083       7064.7
 1030       622.48      7211.58
 1031      622.878      7358.22
 1032      623.275      7504.63
 1033      623.672       7650.8
 1034      624.069      7796.74
 1035      624.466      7942.45
 1036      624.863       8087.9
 1037      625.259      8233.07
 1038      625.656      8378.02
 1039      626.052       8522.8
 1040      626.448      8667.24
 1041      626.844      8811.35
 1042      627.241      8955.17
 1043      627.636      9098.67
 1044      628.032      9241.83
 1045      628.428      9384.65
 1046      628.823      9527.14
 1047      629.219      9669.25
 1048      629.614      9810.86
 1049      630.009       9951.9
 1050      630.404      10092.4
 1051      630.799      10232.3
 1052      631.194      10371.6
 1053      631.589      10510.5
 1054      631.984        10649
 1055      632.378      10787.1
 1056      632.772      10924.7
 1057      633.167        11062
 1058      633.561      11198.8
 1059      633.955      11334.9
 1060      634.349      11470.5
 1061      634.743        11603
 1062      635.136      11723.6
 1063       635.53      11831.7
 1064      635.923      11927.8
 1065      636.316      12013.2
 1066       636.71        12089
 1067      637.103      12155.6
 1068      637.496      12213.8
 1069      637.888      12264.5
 1070      638.281      12308.1
 1071      638.674      12344.9
 1072      639.066      12375.5
 1073      639.459      12400.3
 1074      639.851      12419.4
 1075      640.243      12433.5
 1076      640.635      12442.7
 1077      641.027      12447.2
 1078      641.419        12447
 1079       641.81      12441.9
 1080      642.202      12432.7
 1081      642.593      12419.5
 1082      642.984      12402.4
 1083      643.375      12381.5
 1084      643.766      12356.8
 1085      644.157      12328.5
 1086      644.548      12297.1
 1087      644.939      12262.7
 1088      645.329      12225.1
 1089       645.72      12184.4
 1090       646.11      12140.7
 1091        646.5      12094.1
 1092       646.89      12044.4
 1093       647.28        11992
 1094       647.67      11936.4
 1095       648.06      11876.8
 1096      648.449      11813.8
 1097      648.839      11746.6
 1098      649.228      11674.7
 1099      649.617      11598.2
 1100      650.007      11517.8
 1101      650.396      11432.9
 1102      650.784      11343.2
 1103      651.173      11249.3
 1104      651.562      11151.7
 1105       651.95      11050.7
 1106      652.339      10945.8
 1107      652.727      10836.9
 1108      653.115      10723.6
 1109      653.503      10605.7
 1110      653.891      10483.3
 1111      654.279      10355.6
 1112      654.666        10222
 1113      655.054      10083.5
 1114      655.441      9939.74
 1115      655.828      9790.78
 1116      656.216      9639.52
 1117      656.603      9488.11
 1118      656.989      9336.59
 1119      657.376      9184.95
 1120      657.763       9033.2
 1121      658.149      8881.37
 1122      658.536      8729.47
 1123      658.922      8577.49
 1124      659.308       8425.4
 1125      659.694      8273.22
 1126       660.08      8120.93
 1127      660.466      7968.58
 1128      660.852      7816.19
 1129      661.237      7663.76
 1130      661.623      7511.33
 1131      662.008      7358.85
 1132      662.393      7206.26
 1133      662.778      7053.62
 1134      663.163      6900.92
 1135      663.548      6748.18
 1136      663.933      6595.39
 1137      664.317      6442.57
 1138      664.702      6289.72
 1139      665.086      6136.82
 1140       665.47      5983.92
 1141      665.854      5831.01
 1142      666.238      5678.03
 1143      666.622      5524.97
 1144      667.006      5371.88
 1145      667.389      5218.78
 1146      667.773      5065.67
 1147      668.156       4912.5
 1148      668.539       4759.3
 1149      668.923      4606.08
 1150      669.305      4452.88
 1151      669.688      4299.67
 1152      670.071      4146.43
 1153      670.454      3993.16
 1154      670.836      3839.87
 1155      671.218      3686.54
 1156      671.601      3533.17
 1157      671.983      3379.77
 1158      672.365       3226.5
 1159      672.747      3073.34
 1160      673.128      2920.06
 1161       673.51      2766.71
 1162      673.891      2615.82
 1163      674.273      2476.01
 1164      674.654      2347.72
 1165      675.035      2230.33
 1166      675.416      2122.63
 1167      675.797      2023.66
 1168      676.177      1932.92
 1169      676.558      1849.69
 1170      676.938      1773.19
 1171      677.319         1703
 1172      677.699       1638.7
 1173      678.079      1579.92
 1174      678.459      1526.15
 1175      678.839      1477.09
 1176      679.219      1432.17
 1177      679.598      1390.98
 1178      679.978      1353.34
 1179      680.357      1318.89
 1180      680.736      1287.44
 1181      681.115      1258.59
 1182      681.494      1231.91
 1183      681.873      1207.01
 1184      682.252      1183.79
 1185       682.63      1162.25
 1186      683.009      1142.36
 1187      683.387      1123.99
 1188      683.765      1106.87
 1189      684.143      1090.87
 1190      684.521      1076.05
 1191      684.899      1062.35
 1192      685.277      1049.65
