scansci Spectrometer Data File
--- Measurement Setting ---
Type: Sample Spectrum
Date: Fri Nov 22 17:55:53 2024
User: (Reserved by scansci)
Serial: (Reserved by scansci)
Channel: No. 11
Integration Time: 36
Average: 30
Boxcar: 50
Electrical Dark: No-corrected
Time Normalize: (Reserved by scansci)
Dual-beam: (Reserved by scansci)
Reference Ch: (Reserved by scansci)
--- Measurement Data ---
Pixel   Wavelength   Intensity
  172      245.051      826.342
  173      245.526      826.335
  174          246      826.325
  175      246.475      826.287
  176       246.95      826.249
  177      247.424      826.237
  178      247.899      826.249
  179      248.373      826.257
  180      248.847       826.25
  181      249.321      826.235
  182      249.796      826.218
  183       250.27      826.224
  184      250.744      826.262
  185      251.218      826.293
  186      251.692      826.317
  187      252.166       826.34
  188      252.639      826.345
  189      253.113      826.347
  190      253.587      826.345
  191       254.06      826.334
  192      254.534      826.331
  193      255.007      826.349
  194      255.481      826.355
  195      255.954      826.347
  196      256.427      826.341
  197      256.901      826.331
  198      257.374      826.319
  199      257.847       826.32
  200       258.32      826.327
  201      258.793      826.329
  202      259.266       826.31
  203      259.739      826.278
  204      260.211      826.245
  205      260.684      826.225
  206      261.157      826.224
  207      261.629       826.23
  208      262.102      826.243
  209      262.574      826.252
  210      263.046      826.243
  211      263.519      826.205
  212      263.991      826.172
  213      264.463      826.139
  214      264.935      826.091
  215      265.407      826.065
  216      265.879      826.053
  217      266.351      826.024
  218      266.823      825.974
  219      267.295      825.932
  220      267.766      825.886
  221      268.238      825.846
  222       268.71      825.808
  223      269.181      825.774
  224      269.653      825.754
  225      270.124      825.732
  226      270.595      825.706
  227      271.066      825.689
  228      271.538      825.676
  229      272.009      825.665
  230       272.48      825.672
  231      272.951      825.673
  232      273.422      825.673
  233      273.892      825.691
  234      274.363      825.712
  235      274.834      825.709
  236      275.305      825.684
  237      275.775      825.657
  238      276.246      825.643
  239      276.716      825.638
  240      277.186      825.599
  241      277.657      825.552
  242      278.127      825.504
  243      278.597      825.466
  244      279.067      825.435
  245      279.537      825.417
  246      280.007      825.395
  247      280.477      825.361
  248      280.947      825.333
  249      281.417      825.301
  250      281.886      825.263
  251      282.356      825.239
  252      282.825      825.224
  253      283.295      825.208
  254      283.764      825.164
  255      284.234      825.126
  256      284.703      825.103
  257      285.172      825.086
  258      285.641      825.082
  259       286.11      825.097
  260      286.579      825.118
  261      287.048      825.106
  262      287.517       825.08
  263      287.986      825.082
  264      288.454      825.101
  265      288.923      825.115
  266      289.392      825.118
  267       289.86      825.099
  268      290.329      825.078
  269      290.797      825.072
  270      291.265      825.049
  271      291.734      825.031
  272      292.202      825.024
  273       292.67      825.028
  274      293.138      825.038
  275      293.606      825.069
  276      294.074      825.095
  277      294.541      825.111
  278      295.009      825.116
  279      295.477      825.117
  280      295.944      825.118
  281      296.412      825.098
  282      296.879      825.084
  283      297.347      825.104
  284      297.814      825.114
  285      298.281      825.101
  286      298.749      825.085
  287      299.216      825.089
  288      299.683      825.125
  289       300.15      825.164
  290      300.616      825.166
  291      301.083      825.146
  292       301.55      825.128
  293      302.017       825.11
  294      302.483      825.081
  295       302.95      825.048
  296      303.416      825.027
  297      303.883       825.02
  298      304.349       825.02
  299      304.815      825.024
  300      305.281      825.022
  301      305.748      825.008
  302      306.214      824.996
  303       306.68      824.997
  304      307.146      824.993
  305      307.611      825.002
  306      308.077      825.016
  307      308.543      825.016
  308      309.008      824.994
  309      309.474      824.976
  310      309.939      824.979
  311      310.405      825.003
  312       310.87      825.056
  313      311.335      825.118
  314        311.8      825.181
  315      312.266      825.241
  316      312.731      825.274
  317      313.196      825.287
  318       313.66       825.32
  319      314.125       825.37
  320       314.59      825.418
  321      315.055      825.471
  322      315.519      825.512
  323      315.984      825.562
  324      316.448      825.618
  325      316.913      825.673
  326      317.377      825.737
  327      317.841      825.819
  328      318.305      825.899
  329      318.769      825.968
  330      319.233      826.039
  331      319.697      826.099
  332      320.161      826.175
  333      320.625      826.268
  334      321.089      826.325
  335      321.552      826.362
  336      322.016      826.421
  337      322.479      826.482
  338      322.943      826.527
  339      323.406      826.568
  340      323.869      826.588
  341      324.333      826.637
  342      324.796      826.707
  343      325.259      826.784
  344      325.722      826.871
  345      326.185      826.941
  346      326.647      826.997
  347       327.11      827.055
  348      327.573      827.118
  349      328.035      827.174
  350      328.498      827.227
  351       328.96      827.292
  352      329.423      827.343
  353      329.885      827.372
  354      330.347        827.4
  355       330.81       827.45
  356      331.272      827.507
  357      331.734      827.559
  358      332.196      827.608
  359      332.657      827.647
  360      333.119      827.673
  361      333.581      827.694
  362      334.043      827.719
  363      334.504      827.744
  364      334.966      827.776
  365      335.427      827.803
  366      335.888      827.827
  367       336.35      827.862
  368      336.811      827.895
  369      337.272      827.931
  370      337.733      827.969
  371      338.194      828.028
  372      338.655      828.077
  373      339.115      828.111
  374      339.576      828.149
  375      340.037      828.188
  376      340.497      828.219
  377      340.958      828.277
  378      341.418      828.353
  379      341.879      828.449
  380      342.339      828.533
  381      342.799      828.611
  382      343.259      828.707
  383      343.719      828.791
  384      344.179      828.835
  385      344.639      828.871
  386      345.099       828.91
  387      345.559      828.969
  388      346.018      829.015
  389      346.478      829.044
  390      346.937      829.086
  391      347.397      829.156
  392      347.856      829.263
  393      348.315      829.368
  394      348.774      829.469
  395      349.234       829.55
  396      349.693      829.628
  397      350.152      829.728
  398       350.61      829.824
  399      351.069      829.908
  400      351.528      829.995
  401      351.987      830.079
  402      352.445      830.166
  403      352.904      830.259
  404      353.362      830.341
  405       353.82       830.43
  406      354.279      830.513
  407      354.737      830.576
  408      355.195      830.641
  409      355.653      830.721
  410      356.111      830.794
  411      356.569       830.87
  412      357.027      830.955
  413      357.484       831.03
  414      357.942      831.081
  415      358.399        831.1
  416      358.857      831.134
  417      359.314      831.196
  418      359.772      831.283
  419      360.229      831.365
  420      360.686      831.432
  421      361.143      831.518
  422        361.6      831.598
  423      362.057      831.678
  424      362.514      831.762
  425      362.971      831.843
  426      363.427       831.92
  427      363.884      831.988
  428       364.34      832.053
  429      364.797      832.111
  430      365.253      832.166
  431      365.709      832.209
  432      366.166      832.252
  433      366.622      832.283
  434      367.078      832.306
  435      367.534      832.359
  436       367.99      832.426
  437      368.445      832.494
  438      368.901      832.575
  439      369.357      832.655
  440      369.812      832.734
  441      370.268      832.837
  442      370.723      832.928
  443      371.179      833.016
  444      371.634      833.105
  445      372.089      833.197
  446      372.544      833.306
  447      372.999      833.446
  448      373.454      833.611
  449      373.909       833.78
  450      374.364       833.94
  451      374.818      834.083
  452      375.273      834.233
  453      375.727      834.397
  454      376.182      834.558
  455      376.636      834.712
  456       377.09      834.863
  457      377.545      835.009
  458      377.999      835.151
  459      378.453      835.285
  460      378.907      835.417
  461      379.361      835.552
  462      379.814      835.699
  463      380.268      835.872
  464      380.722      836.067
  465      381.175       836.24
  466      381.629      836.404
  467      382.082      836.579
  468      382.535      836.744
  469      382.989      836.894
  470      383.442      837.044
  471      383.895       837.19
  472      384.348      837.344
  473      384.801        837.5
  474      385.253      837.654
  475      385.706      837.795
  476      386.159      837.939
  477      386.611      838.094
  478      387.064      838.266
  479      387.516      838.462
  480      387.968      838.657
  481      388.421      838.867
  482      388.873       839.08
  483      389.325      839.302
  484      389.777      839.544
  485      390.229      839.791
  486      390.681      840.073
  487      391.132      840.385
  488      391.584      840.676
  489      392.035      840.938
  490      392.487      841.188
  491      392.938      841.425
  492       393.39      841.677
  493      393.841      841.928
  494      394.292       842.17
  495      394.743      842.405
  496      395.194      842.645
  497      395.645      842.892
  498      396.096      843.123
  499      396.546      843.341
  500      396.997      843.556
  501      397.448       843.77
  502      397.898      843.992
  503      398.349      844.229
  504      398.799      844.485
  505      399.249      844.763
  506      399.699      845.062
  507      400.149       845.35
  508      400.599      845.633
  509      401.049      845.934
  510      401.499       846.26
  511      401.949      846.578
  512      402.398      846.887
  513      402.848      847.179
  514      403.297      847.452
  515      403.747      847.721
  516      404.196      848.022
  517      404.645      848.328
  518      405.094      848.621
  519      405.543      848.904
  520      405.992      849.185
  521      406.441      849.476
  522       406.89      849.753
  523      407.339      850.038
  524      407.787      850.327
  525      408.236      850.597
  526      408.684      850.879
  527      409.132      851.171
  528      409.581       851.46
  529      410.029      851.748
  530      410.477      852.033
  531      410.925      852.326
  532      411.373       852.65
  533      411.821      852.989
  534      412.269      853.326
  535      412.716      853.647
  536      413.164      853.948
  537      413.611       854.24
  538      414.059      854.535
  539      414.506       854.83
  540      414.953      855.136
  541        415.4       855.44
  542      415.847      855.725
  543      416.294      856.025
  544      416.741      856.325
  545      417.188      856.631
  546      417.635       856.93
  547      418.081      857.222
  548      418.528      857.517
  549      418.974      857.815
  550      419.421      858.104
  551      419.867      858.393
  552      420.313      858.706
  553      420.759      859.006
  554      421.205      859.306
  555      421.651      859.636
  556      422.097       859.98
  557      422.543      860.312
  558      422.989      860.631
  559      423.434      860.947
  560       423.88       861.27
  561      424.325      861.616
  562       424.77      861.976
  563      425.216      862.354
  564      425.661      862.727
  565      426.106      863.082
  566      426.551      863.437
  567      426.996      863.805
  568       427.44      864.185
  569      427.885      864.562
  570       428.33      864.967
  571      428.774      865.398
  572      429.219      865.826
  573      429.663      866.234
  574      430.107      866.649
  575      430.551      867.084
  576      430.996      867.529
  577       431.44      867.968
  578      431.883        868.4
  579      432.327      868.826
  580      432.771      869.229
  581      433.215      869.628
  582      433.658      870.034
  583      434.102      870.443
  584      434.545      870.836
  585      434.988      871.232
  586      435.431      871.632
  587      435.875      872.009
  588      436.318      872.396
  589      436.761      872.833
  590      437.203      873.314
  591      437.646      873.821
  592      438.089      874.365
  593      438.531      874.943
  594      438.974       875.55
  595      439.416      876.193
  596      439.859      876.881
  597      440.301      877.597
  598      440.743      878.328
  599      441.185      879.091
  600      441.627      879.887
  601      442.069      880.706
  602       442.51      881.572
  603      442.952      882.484
  604      443.394      883.418
  605      443.835      884.365
  606      444.277      885.326
  607      444.718      886.321
  608      445.159      887.368
  609        445.6      888.482
  610      446.041      889.655
  611      446.482      890.858
  612      446.923      892.106
  613      447.364      893.401
  614      447.804       894.75
  615      448.245      896.188
  616      448.685      897.725
  617      449.126      899.312
  618      449.566      900.955
  619      450.006      902.667
  620      450.447       904.43
  621      450.887      906.254
  622      451.326      908.169
  623      451.766      910.164
  624      452.206      912.242
  625      452.646      914.423
  626      453.085      916.731
  627      453.525      919.138
  628      453.964      921.664
  629      454.403      924.341
  630      454.843      927.158
  631      455.282      930.138
  632      455.721      933.289
  633       456.16       936.57
  634      456.599       939.99
  635      457.037       943.57
  636      457.476      947.339
  637      457.915      951.337
  638      458.353      955.558
  639      458.791      959.968
  640       459.23       964.56
  641      459.668      969.338
  642      460.106      974.336
  643      460.544      979.583
  644      460.982      985.091
  645       461.42      990.843
  646      461.857      996.885
  647      462.295      1003.29
  648      462.733      1010.03
  649       463.17      1017.08
  650      463.607      1024.47
  651      464.045      1032.27
  652      464.482      1040.48
  653      464.919      1049.17
  654      465.356      1058.34
  655      465.793      1067.91
  656       466.23      1077.85
  657      466.666      1088.33
  658      467.103      1099.45
  659      467.539      1111.23
  660      467.976      1123.57
  661      468.412      1136.48
  662      468.848      1150.01
  663      469.284      1164.27
  664       469.72      1179.25
  665      470.156      1194.88
  666      470.592      1211.21
  667      471.028      1228.32
  668      471.464      1246.38
  669      471.899      1265.39
  670      472.335      1285.34
  671       472.77      1306.18
  672      473.205      1327.93
  673      473.641      1350.79
  674      474.076      1374.91
  675      474.511      1400.31
  676      474.946      1427.04
  677       475.38      1454.99
  678      475.815      1484.11
  679       476.25      1514.48
  680      476.684      1546.25
  681      477.119      1579.27
  682      477.553      1613.59
  683      477.987      1649.56
  684      478.421      1687.11
  685      478.856      1726.33
  686      479.289       1767.4
  687      479.723      1810.15
  688      480.157      1854.53
  689      480.591       1900.9
  690      481.024      1949.21
  691      481.458      1999.66
  692      481.891      2052.39
  693      482.324      2107.07
  694      482.758      2163.82
  695      483.191      2222.64
  696      483.624      2283.47
  697      484.057      2346.34
  698      484.489      2411.22
  699      484.922      2478.14
  700      485.355      2547.05
  701      485.787      2618.28
  702       486.22      2692.32
  703      486.652      2768.92
  704      487.084      2847.64
  705      487.516       2928.3
  706      487.948      3010.86
  707       488.38       3095.9
  708      488.812      3183.88
  709      489.244      3274.38
  710      489.676      3366.63
  711      490.107      3460.86
  712      490.539       3557.7
  713       490.97      3656.93
  714      491.401      3758.46
  715      491.832      3862.29
  716      492.263      3968.01
  717      492.694      4075.59
  718      493.125      4185.23
  719      493.556      4296.74
  720      493.987      4410.14
  721      494.417      4525.44
  722      494.848       4642.3
  723      495.278      4760.03
  724      495.708      4878.33
  725      496.139      4997.42
  726      496.569      5117.28
  727      496.999      5237.57
  728      497.429         5358
  729      497.858      5478.99
  730      498.288      5600.35
  731      498.718      5721.81
  732      499.147      5843.15
  733      499.577      5964.44
  734      500.006      6086.07
  735      500.435       6207.4
  736      500.864      6327.82
  737      501.293      6447.58
  738      501.722      6566.42
  739      502.151      6684.34
  740       502.58      6801.88
  741      503.008      6919.01
  742      503.437      7034.98
  743      503.865      7149.41
  744      504.293      7262.23
  745      504.722      7373.05
  746       505.15       7482.1
  747      505.578      7589.15
  748      506.006      7694.04
  749      506.434      7797.05
  750      506.861      7897.77
  751      507.289      7995.78
  752      507.716      8090.97
  753      508.144       8183.1
  754      508.571      8272.56
  755      508.998      8359.93
  756      509.425         8445
  757      509.852      8527.95
  758      510.279      8608.82
  759      510.706      8687.53
  760      511.133      8763.84
  761       511.56      8837.86
  762      511.986       8909.2
  763      512.412      8977.46
  764      512.839      9043.06
  765      513.265      9106.17
  766      513.691      9166.89
  767      514.117      9225.24
  768      514.543      9281.16
  769      514.969       9334.8
  770      515.395      9385.67
  771       515.82      9433.43
  772      516.246      9478.41
  773      516.671      9520.32
  774      517.096      9559.38
  775      517.522      9595.87
  776      517.947      9630.06
  777      518.372      9661.35
  778      518.797      9689.26
  779      519.222      9714.06
  780      519.646      9735.76
  781      520.071      9754.53
  782      520.495      9770.96
  783       520.92      9785.17
  784      521.344      9796.56
  785      521.768      9805.16
  786      522.192      9811.04
  787      522.616      9813.81
  788       523.04      9813.33
  789      523.464      9809.66
  790      523.888      9802.64
  791      524.311      9792.69
  792      524.735      9779.56
  793      525.158       9762.9
  794      525.581      9743.15
  795      526.005      9720.31
  796      526.428      9694.52
  797      526.851      9665.87
  798      527.274      9634.17
  799      527.696      9599.33
  800      528.119       9561.5
  801      528.542       9520.9
  802      528.964      9477.03
  803      529.386      9429.47
  804      529.809      9378.59
  805      530.231      9324.72
  806      530.653      9268.18
  807      531.075      9208.99
  808      531.497       9146.4
  809      531.918      9080.18
  810       532.34      9010.87
  811      532.761      8939.27
  812      533.183      8865.23
  813      533.604      8788.07
  814      534.025      8708.04
  815      534.447      8625.13
  816      534.868       8539.2
  817      535.289      8450.67
  818      535.709      8359.58
  819       536.13      8265.82
  820      536.551      8169.57
  821      536.971      8070.93
  822      537.392      7970.03
  823      537.812      7867.26
  824      538.232      7763.35
  825      538.652      7658.46
  826      539.072       7552.2
  827      539.492      7444.66
  828      539.912      7336.18
  829      540.331      7227.05
  830      540.751      7116.86
  831       541.17      7005.72
  832       541.59      6893.94
  833      542.009      6781.82
  834      542.428      6669.22
  835      542.847      6555.79
  836      543.266      6442.18
  837      543.685      6329.03
  838      544.104      6216.03
  839      544.522       6103.4
  840      544.941      5991.14
  841      545.359      5878.73
  842      545.778      5766.22
  843      546.196      5654.35
  844      546.614      5543.51
  845      547.032      5433.74
  846       547.45      5325.46
  847      547.867      5218.47
  848      548.285      5112.92
  849      548.703      5008.97
  850       549.12      4906.34
  851      549.538      4805.43
  852      549.955      4706.68
  853      550.372      4610.19
  854      550.789      4516.14
  855      551.206       4424.1
  856      551.623      4333.52
  857      552.039      4244.68
  858      552.456      4157.46
  859      552.873      4071.59
  860      553.289      3987.08
  861      553.705      3904.16
  862      554.121      3822.77
  863      554.537      3743.31
  864      554.953      3666.16
  865      555.369      3590.81
  866      555.785      3517.04
  867      556.201      3444.87
  868      556.616      3374.23
  869      557.032      3305.04
  870      557.447      3236.97
  871      557.862      3170.56
  872      558.277      3106.22
  873      558.692      3043.68
  874      559.107      2983.14
  875      559.522      2924.26
  876      559.937      2866.63
  877      560.351      2809.88
  878      560.766       2754.6
  879       561.18      2701.41
  880      561.595      2650.09
  881      562.009      2600.51
  882      562.423      2552.31
  883      562.837       2505.1
  884       563.25       2458.7
  885      563.664      2413.36
  886      564.078       2369.1
  887      564.491      2325.83
  888      564.905       2283.7
  889      565.318      2243.03
  890      565.731      2203.82
  891      566.144      2165.88
  892      566.557      2128.79
  893       566.97      2092.63
  894      567.383      2057.67
  895      567.795      2023.79
  896      568.208      1990.86
  897       568.62      1958.72
  898      569.033      1927.33
  899      569.445      1896.88
  900      569.857      1867.47
  901      570.269      1838.96
  902      570.681      1811.16
  903      571.093      1784.24
  904      571.504      1758.16
  905      571.916      1732.73
  906      572.327       1708.1
  907      572.739       1684.1
  908       573.15      1660.79
  909      573.561      1638.31
  910      573.972      1616.46
  911      574.383      1595.09
  912      574.794      1574.14
  913      575.204      1553.56
  914      575.615      1533.38
  915      576.025      1513.59
  916      576.436       1494.3
  917      576.846      1475.64
  918      577.256       1457.6
  919      577.666      1440.17
  920      578.076      1423.24
  921      578.486      1406.86
  922      578.896      1390.89
  923      579.305      1375.19
  924      579.715       1359.7
  925      580.124      1344.37
  926      580.533      1329.35
  927      580.942      1314.76
  928      581.351      1300.56
  929       581.76      1286.74
  930      582.169      1273.31
  931      582.578      1260.23
  932      582.986      1247.57
  933      583.395       1235.3
  934      583.803      1223.34
  935      584.212      1211.68
  936       584.62      1200.37
  937      585.028      1189.35
  938      585.436      1178.59
  939      585.843      1168.16
  940      586.251      1158.08
  941      586.659      1148.29
  942      587.066      1138.79
  943      587.474      1129.62
  944      587.881      1120.74
  945      588.288      1112.15
  946      588.695      1103.83
  947      589.102      1095.74
  948      589.509       1087.9
  949      589.915       1080.3
  950      590.322       1072.9
  951      590.728      1065.71
  952      591.135      1058.75
  953      591.541      1051.97
  954      591.947      1045.35
  955      592.353      1038.91
  956      592.759      1032.62
  957      593.165      1026.47
  958      593.571      1020.47
  959      593.976      1014.57
  960      594.382      1008.81
  961      594.787      1003.23
  962      595.192      997.837
  963      595.597      992.671
  964      596.002       987.64
  965      596.407      982.708
  966      596.812      977.904
  967      597.217      973.232
  968      597.621       968.69
  969      598.026      964.297
  970       598.43      960.082
  971      598.834      956.065
  972      599.238      952.192
  973      599.642      948.419
  974      600.046      944.754
  975       600.45      941.194
  976      600.854      937.687
  977      601.257      934.258
  978      601.661      930.939
  979      602.064      927.705
  980      602.467      924.537
  981       602.87      921.421
  982      603.273      918.414
  983      603.676      915.537
  984      604.079       912.75
  985      604.481      910.035
  986      604.884      907.411
  987      605.286      904.908
  988      605.689      902.488
  989      606.091      900.168
  990      606.493      897.981
  991      606.895      895.882
  992      607.297      893.821
  993      607.698      891.829
  994        608.1      889.916
  995      608.501      888.036
  996      608.903      886.187
  997      609.304      884.373
  998      609.705      882.592
  999      610.106      880.857
 1000      610.507      879.178
 1001      610.908      877.583
 1002      611.308      876.041
 1003      611.709      874.506
 1004      612.109      872.988
 1005       612.51      871.493
 1006       612.91      870.029
 1007       613.31      868.628
 1008       613.71      867.295
 1009       614.11       866.01
 1010       614.51      864.758
 1011      614.909      863.514
 1012      615.309      862.296
 1013      615.708       861.16
 1014      616.108       860.08
 1015      616.507      859.016
 1016      616.906      857.989
 1017      617.305      857.013
 1018      617.704      856.044
 1019      618.102      855.075
 1020      618.501      854.124
 1021      618.899      853.194
 1022      619.298      852.261
 1023      619.696      851.343
 1024      620.094      850.479
 1025      620.492       849.64
 1026       620.89      848.813
 1027      621.288      848.005
 1028      621.686      847.216
 1029      622.083      846.465
 1030       622.48      845.733
 1031      622.878      845.022
 1032      623.275      844.322
 1033      623.672       843.63
 1034      624.069      842.961
 1035      624.466      842.334
 1036      624.863      841.725
 1037      625.259      841.103
 1038      625.656      840.504
 1039      626.052       839.94
 1040      626.448      839.358
 1041      626.844      838.755
 1042      627.241      838.197
 1043      627.636      837.685
 1044      628.032      837.197
 1045      628.428      836.714
 1046      628.823      836.246
 1047      629.219      835.807
 1048      629.614      835.354
 1049      630.009       834.89
 1050      630.404      834.435
 1051      630.799      833.958
 1052      631.194      833.508
 1053      631.589      833.086
 1054      631.984      832.647
 1055      632.378      832.228
 1056      632.772      831.832
 1057      633.167      831.459
 1058      633.561      831.087
 1059      633.955      830.725
 1060      634.349      830.385
 1061      634.743      830.062
 1062      635.136      829.758
 1063       635.53      829.431
 1064      635.923      829.079
 1065      636.316      828.759
 1066       636.71      828.447
 1067      637.103      828.149
 1068      637.496      827.875
 1069      637.888      827.605
 1070      638.281      827.313
 1071      638.674      827.025
 1072      639.066      826.754
 1073      639.459       826.49
 1074      639.851       826.23
 1075      640.243      825.947
 1076      640.635      825.664
 1077      641.027      825.404
 1078      641.419      825.186
 1079       641.81      824.978
 1080      642.202       824.76
 1081      642.593      824.545
 1082      642.984      824.356
 1083      643.375      824.178
 1084      643.766      823.995
 1085      644.157      823.804
 1086      644.548      823.623
 1087      644.939      823.443
 1088      645.329      823.248
 1089       645.72      823.054
 1090       646.11      822.851
 1091        646.5      822.631
 1092       646.89      822.411
 1093       647.28      822.215
 1094       647.67      822.043
 1095       648.06      821.895
 1096      648.449      821.755
 1097      648.839       821.62
 1098      649.228      821.489
 1099      649.617      821.365
 1100      650.007      821.239
 1101      650.396      821.107
 1102      650.784      820.953
 1103      651.173       820.79
 1104      651.562      820.642
 1105       651.95      820.489
 1106      652.339      820.335
 1107      652.727      820.203
 1108      653.115      820.062
 1109      653.503        819.9
 1110      653.891      819.724
 1111      654.279      819.544
 1112      654.666      819.374
 1113      655.054      819.246
 1114      655.441      819.112
 1115      655.828       818.95
 1116      656.216      818.811
 1117      656.603      818.685
 1118      656.989      818.528
 1119      657.376       818.36
 1120      657.763      818.202
 1121      658.149      818.075
 1122      658.536      817.977
 1123      658.922      817.896
 1124      659.308      817.807
 1125      659.694      817.696
 1126       660.08      817.586
 1127      660.466      817.495
 1128      660.852      817.412
 1129      661.237      817.347
 1130      661.623      817.287
 1131      662.008      817.222
 1132      662.393      817.141
 1133      662.778      817.057
 1134      663.163      816.971
 1135      663.548      816.878
 1136      663.933      816.759
 1137      664.317      816.664
 1138      664.702      816.608
 1139      665.086      816.544
 1140       665.47      816.488
 1141      665.854      816.455
 1142      666.238      816.405
 1143      666.622      816.332
 1144      667.006      816.253
 1145      667.389      816.167
 1146      667.773      816.079
 1147      668.156      815.997
 1148      668.539      815.884
 1149      668.923      815.764
 1150      669.305      815.669
 1151      669.688      815.594
 1152      670.071      815.536
 1153      670.454       815.45
 1154      670.836      815.344
 1155      671.218      815.263
 1156      671.601      815.188
 1157      671.983      815.082
 1158      672.365      815.012
 1159      672.747      815.002
 1160      673.128      814.956
 1161       673.51      814.887
 1162      673.891      814.808
 1163      674.273      814.724
 1164      674.654      814.661
 1165      675.035      814.595
 1166      675.416      814.518
 1167      675.797      814.449
 1168      676.177      814.375
 1169      676.558      814.287
 1170      676.938      814.199
 1171      677.319      814.134
 1172      677.699      814.061
 1173      678.079      813.972
 1174      678.459      813.867
 1175      678.839      813.748
 1176      679.219      813.635
 1177      679.598      813.532
 1178      679.978      813.432
 1179      680.357      813.309
 1180      680.736      813.202
 1181      681.115      813.148
 1182      681.494      813.098
 1183      681.873      812.999
 1184      682.252      812.864
 1185       682.63      812.725
 1186      683.009      812.597
 1187      683.387      812.472
